From	To
BCL6B	HES5
BCL6B	HINFP
BCL6B	HIVEP2
BCL6B	IKZF1
BCL6B	IKZF3
BCL6B	IRF1
BCL6B	IRF2
BCL6B	IRF3
BCL6B	IRF4
BCL6B	IRF5
BCL6B	JUNB
BCL6B	KLF1
BCL6B	KLF13
BCL6B	KLF16
BCL6B	KLF3
BCL6B	KLF6
BCL6B	KLF9
BCL6B	LHX8
BCL6B	MAZ
BCL6B	MEF2C
BCL6B	MEF2D
BCL6B	MEIS1
BCL6B	MNT
BCL6B	MXI1
BCL6B	MYBL2
BCL6B	MYC
BCL6B	MYNN
BCL6B	NFE2L1
BCL6B	NFE2L3
BCL6B	NFIL3
BCL6B	NFIX
BCL6B	NFKB1
BCL6B	NFKB2
BCL6B	NR3C1
BCL6B	NR4A2
BCL6B	POU5F1
BCL6B	PRDM1
BCL6B	PRDM10
BCL6B	RARA
BCL6B	RARG
BCL6B	RREB1
BCL6B	RUNX1
BCL6B	RUNX2
BCL6B	SIN3A
BCL6B	SMAD7
BCL6B	SOX15
BCL6B	SP3
BCL6B	STAT2
BCL6B	TCF3
BCL6B	USF1
BCL6B	XBP1
BCL6B	ZBED6
BCL6B	ZBTB38
BCL6B	ZBTB7B
BCL6B	ZFP62
BCL6B	ZFP91
BCL6B	ZNF114
BCL6B	ZNF217
BCL6B	ZNF334
BCL6B	ZNF443
BCL6B	ZNF490
BCL6B	ZNF524
BCL6B	ZNF580
BCL6B	ZNF581
BCL6B	ZNF592
BCL6B	ZNF672
BCL6B	ZNF689
BCL6B	ZNF692
BCL6B	ZNF709
BCL6B	ZNF710
BCL6B	ZNF740
BCL6B	ZNF775
BCL6B	ZNF784
BCL6B	ZNF791
BCLAF1	AIRE
BCLAF1	ARF1
BCLAF1	ARGFX
BCLAF1	ARID3B
BCLAF1	ARID5A
BCLAF1	ATF3
BCLAF1	ATF4
BCLAF1	ATF5
BCLAF1	BARX2
BCLAF1	BCL6B
BCLAF1	BCLAF1
BCLAF1	BHLHE41
BCLAF1	CAMTA2
BCLAF1	CTCF
BCLAF1	CTCFL
BCLAF1	DDIT3
BCLAF1	E2F2
BCLAF1	ETV6
BCLAF1	FIZ1
BCLAF1	FLI1
BCLAF1	FOXH1
BCLAF1	FOXO3
BCLAF1	FOXP2
BCLAF1	FOXR1
BCLAF1	GZF1
BCLAF1	HES1
BCLAF1	HES5
BCLAF1	HINFP
BCLAF1	HIVEP2
BCLAF1	IKZF1
BCLAF1	IKZF3
BCLAF1	IRF1
BCLAF1	IRF2
BCLAF1	IRF3
BCLAF1	IRF4
BCLAF1	IRF5
BCLAF1	JUNB
BCLAF1	KLF1
BCLAF1	KLF13
BCLAF1	KLF16
BCLAF1	KLF3
BCLAF1	KLF6
BCLAF1	KLF9
BCLAF1	LHX8
BCLAF1	MAZ
BCLAF1	MEF2C
BCLAF1	MEF2D
BCLAF1	MEIS1
BCLAF1	MNT
BCLAF1	MXI1
BCLAF1	MYBL2
BCLAF1	MYC
BCLAF1	MYNN
BCLAF1	NFE2L1
BCLAF1	NFE2L3
BCLAF1	NFIL3
BCLAF1	NFIX
BCLAF1	NFKB1
BCLAF1	NFKB2
BCLAF1	NR3C1
BCLAF1	NR4A2
BCLAF1	POU5F1
BCLAF1	PRDM1
BCLAF1	PRDM10
BCLAF1	RARA
BCLAF1	RARG
BCLAF1	RREB1
BCLAF1	RUNX2
BCLAF1	SIN3A
BCLAF1	SMAD7
BCLAF1	SOX15
BCLAF1	SP3
BCLAF1	STAT2
BCLAF1	TCF3
BCLAF1	USF1
BCLAF1	XBP1
BCLAF1	ZBED6
BCLAF1	ZBTB38
BCLAF1	ZBTB7B
BCLAF1	ZFP62
BCLAF1	ZFP91
BCLAF1	ZNF114
BCLAF1	ZNF217
BCLAF1	ZNF334
BCLAF1	ZNF443
BCLAF1	ZNF490
BCLAF1	ZNF524
BCLAF1	ZNF580
BCLAF1	ZNF581
BCLAF1	ZNF592
BCLAF1	ZNF672
BCLAF1	ZNF689
BCLAF1	ZNF692
BCLAF1	ZNF709
BCLAF1	ZNF710
BCLAF1	ZNF740
BCLAF1	ZNF775
BCLAF1	ZNF784
BCLAF1	ZNF791
BHLHE41	ARID5A
BHLHE41	ATF3
BHLHE41	ATF4
BHLHE41	ATF5
BHLHE41	BCL6B
BHLHE41	BHLHE41
BHLHE41	CAMTA2
BHLHE41	CTCF
BHLHE41	CTCFL
BHLHE41	DDIT3
BHLHE41	ETV6
BHLHE41	FIZ1
BHLHE41	FLI1
BHLHE41	FOXH1
BHLHE41	FOXO3
BHLHE41	FOXP2
BHLHE41	FOXR1
BHLHE41	GZF1
BHLHE41	HES1
BHLHE41	HES5
BHLHE41	HINFP
BHLHE41	IKZF1
BHLHE41	IKZF3
BHLHE41	IRF1
BHLHE41	IRF2
BHLHE41	IRF3
BHLHE41	IRF4
BHLHE41	JUNB
BHLHE41	KLF1
BHLHE41	KLF13
BHLHE41	KLF16
BHLHE41	KLF3
BHLHE41	KLF6
BHLHE41	KLF9
BHLHE41	LHX8
BHLHE41	MAZ
BHLHE41	MEF2C
BHLHE41	MEF2D
BHLHE41	MEIS1
BHLHE41	MXI1
BHLHE41	MYBL2
BHLHE41	MYC
BHLHE41	NFE2L3
BHLHE41	NFIL3
BHLHE41	NFIX
BHLHE41	NR3C1
BHLHE41	POU5F1
BHLHE41	PRDM1
BHLHE41	RARA
BHLHE41	RREB1
BHLHE41	SMAD7
BHLHE41	SOX15
BHLHE41	TCF3
BHLHE41	XBP1
BHLHE41	ZBTB38
BHLHE41	ZBTB7B
BHLHE41	ZFP62
BHLHE41	ZNF217
BHLHE41	ZNF334
BHLHE41	ZNF443
BHLHE41	ZNF524
BHLHE41	ZNF580
BHLHE41	ZNF581
BHLHE41	ZNF592
BHLHE41	ZNF709
BHLHE41	ZNF775
BHLHE41	ZNF784
CAMTA2	AIRE
CAMTA2	ATF5
CAMTA2	BHLHE41
CAMTA2	FOXH1
CAMTA2	FOXO3
CAMTA2	GZF1
CAMTA2	IKZF3
CAMTA2	IRF2
CAMTA2	IRF3
CAMTA2	IRF4
CAMTA2	JUNB
CAMTA2	KLF13
CAMTA2	KLF16
CAMTA2	LHX8
CAMTA2	MAZ
CAMTA2	MXI1
CAMTA2	MYC
CAMTA2	MYNN
CAMTA2	NR3C1
CAMTA2	PRDM1
CAMTA2	PRDM10
CAMTA2	RARG
CAMTA2	RUNX2
CAMTA2	SMAD7
CAMTA2	SOX15
CAMTA2	USF1
CAMTA2	ZBTB7B
CAMTA2	ZNF740
CTCF	AIRE
CTCF	ARF1
CTCF	ARGFX
CTCF	ARID3B
CTCF	ARID5A
CTCF	ATF3
CTCF	ATF4
CTCF	ATF5
CTCF	BARX2
CTCF	BCL6B
CTCF	BCLAF1
CTCF	BHLHE41
CTCF	CAMTA2
CTCF	CTCF
CTCF	CTCFL
CTCF	DDIT3
