GENE	H3k27ac_16_DMSO_compare_TSS_SIGNAL	H3k27ac_16_DMSO_compare_DISTAL_SIGNAL
PSORS1C3	0.0	19244.1485
PSPC1	3169.0035	2297.9159
PSPH	5735.0504	3136.0418000000004
PSPN	0.0	1681.8567
PSRC1	2418.9165	3525.8462
PSTK	3501.7088	49.9359
PSTPIP1	0.0	4834.709400000001
PSTPIP2	0.0	8426.0735
PTAFR	0.0	18994.902
PTAR1	6005.2952	42.6741
PTBP1	6773.0	1339.3776
PTBP2	1806.3459	158.166
PTCD1	4221.073599999999	13505.795
PTCD2	3948.3209999999995	5657.2613
PTCD3	9428.613599999999	58562.62470000001
PTCH1	9061.7442	36088.6271
PTCH2	0.0	8924.1936
PTCHD2	1948.0219000000002	6819.2184
PTCHD3	0.0	541.3471999999999
PTCRA	0.0	1962.6745
PTDSS1	3736.3549000000003	4.62
PTDSS2	2240.5922	1924.1623
PTEN	12482.2	10733.5015
PTENP1	1644.9339	3617.9748
PTER	2392.819	1372.2336
PTF1A	0.0	48.8849
PTGDR	0.0	4217.5059
PTGDS	0.0	51352.460100000004
PTGER1	0.0	1066.1923
PTGER2	0.0	3860.9727000000003
PTGER3	0.0	97.5492
PTGER4	4138.5773	2224.3165
PTGES	0.0	0.0
PTGES2	6515.741599999999	38585.1415
PTGES3	23142.600000000002	38355.0159
PTGFRN	0.0	599.5738
PTGIR	0.0	6008.036
PTGR1	0.0	1.976
PTGR2	1028.454	5560.6489
PTGS1	0.0	4385.6514
PTGS2	2453.1643	6311.200000000001
PTH	0.0	3282.8707
PTH1R	0.0	1702.7450999999999
PTH2	0.0	7022.791500000001
PTH2R	0.0	2519.6336
PTHLH	837.6479999999999	0.0
PTK2	0.0	443.344
PTK2B	8955.9424	88057.19320000001
PTK6	1496.4624	747.5758000000001
PTK7	0.0	2807.8925
PTMA	8209.8	28529.759
PTMS	0.0	2649.9289
PTN	0.0	423.3502
PTOV1	6923.7615000000005	8737.0684
PTP4A1	6292.188	15044.749600000003
PTP4A2	1770.5688	12609.9043
PTPDC1	2680.4136000000003	6419.635
PTPLA	0.0	37.845600000000005
PTPLAD1	2678.078	0.0
PTPLAD2	0.0	2366.3659000000002
PTPLB	8101.599999999999	3092.2918999999997
PTPMT1	2548.8918	3713.0075
PTPN1	3027.6327	3987.5315
PTPN11	2363.011	89.7327
PTPN12	2301.5922	4040.331
PTPN13	1477.7291	3219.3711999999996
PTPN14	0.0	285.67240000000004
PTPN18	0.0	13257.617899999997
PTPN2	6304.8384	11465.817200000001
PTPN20A	0.0	652.509
PTPN21	0.0	0.0
PTPN22	618.9392	13300.313000000002
PTPN23	10272.6	1437.2311
PTPN3	36.431999999999995	3275.2733
PTPN4	5014.9398	640.4202
PTPN5	0.0	3363.7824
PTPN6	12329.601900000001	89507.5878
PTPN7	14642.203800000001	1732.0198
PTPN9	3269.6064	661.4325
PTPRA	2125.0	1418.9155
PTPRC	0.0	17862.5035
PTPRCAP	0.0	16236.6989
PTPRD	648.9208	1575.6
PTPRE	2771.6683	21423.2298
PTPRF	0.0	2219.7806
PTPRG	5449.0896	13646.4762
PTPRH	0.0	31690.688500000004
PTPRK	3504.9593999999997	2334.4909
PTPRM	4125.4	47.824400000000004
PTPRN	0.0	6184.429399999999
PTPRN2	0.0	1581.3451999999997
PTPRO	1403.7858	4918.355
PTPRQ	0.0	4500.9361
PTPRR	0.0	1799.7042
PTPRU	0.0	1200.945
PTPRVP	0.0	1732.0198
PTRF	0.0	6437.3763
PTRH1	1745.7912	10118.293
PTRH2	4921.192	14251.2617
PTS	8417.34	2428.3736
PTTG1	2538.004	21646.4381
PTTG1IP	2185.2	2105.0748
PTTG2	0.0	5182.2124
PTTG3P	0.0	1215.5972
PTX3	0.0	1868.5788000000002
PTX4	0.0	6853.5001
PUF60	2494.5503	7458.529200000001
PUM1	7117.4181	1236.1248
PUM2	0.0	38598.7292
PURA	3501.8732	13365.515800000001
PURB	10744.6	3077.3597000000004
PURG	1609.3006	2032.5061
PUS1	815.5283999999999	2694.4649999999997
PUS10	6499.341	2443.6856000000002
PUS3	1271.9432	11534.7837
PUS7	1330.6784	3241.9955
PUS7L	7475.8275	1007.1990000000001
PUSL1	3731.0635	1355.267
PVALB	0.0	10458.035199999998
PVR	0.0	8494.012999999999
PVRIG	706.1449	14340.4478
PVRL1	3165.2	26036.5778
PVRL2	0.0	11756.3986
PVRL3	3126.9898000000003	1209.579
PVRL4	0.0	55304.603
PVT1	6109.8392	5913.2913
PWP1	3410.7556	4302.7978
PWP2	2309.0124	97894.67950000001
PWRN2	0.0	4751.9603
PWWP2A	6651.1248000000005	3469.0561000000002
PWWP2B	342.2142	3632.3189999999995
PXDN	0.0	1486.279
PXDNL	0.0	8403.1704
PXK	0.0	1057.4261999999999
PXMP2	1722.774	14.4088
PXMP4	2433.564	43551.9061
PXN	0.0	17726.3982
PXT1	6647.4830999999995	12546.807200000001
PYCARD	1641.8501999999999	2458.5234
PYCR1	1047.1258	4672.139700000001
PYCR2	7871.7521	85228.50850000001
PYCRL	2527.2702	4685.9166
PYDC1	0.0	2449.3884
PYDC2	0.0	3133.295
PYGB	4316.0	131626.42549999998
PYGM	0.0	17858.4569
PYGO1	0.0	1016.9592
PYGO2	18300.8	124093.7694
PYHIN1	0.0	12097.001400000001
PYROXD1	3342.0000000000005	1820.4904
PYROXD2	875.6497	6317.8989
PYY	0.0	3123.9573
PYY2	0.0	1927.8183
PZP	0.0	11524.9221
ProSAPiP1	0.0	1802.8118000000002
QARS	4216.7396	2579.1038
QDPR	2006.8032	4427.292100000001
QKI	1602.804	2962.7105
QPCT	24285.2	284543.0473999999
QPCTL	8916.5012	21596.5408
QPRT	0.0	14873.430700000003
QRFPR	0.0	1741.2089999999998
QRICH1	6976.8	2579.1038
QRICH2	0.0	16543.158
QRSL1	5650.159	0.0
QSER1	5888.200000000001	1433.799
QSOX1	3672.2	5322.4828
QSOX2	666.3727	824.502
QTRT1	2025.1707000000001	6687.824
QTRTD1	4446.4889	0.0
R3HCC1	1928.1696	14175.5887
R3HDM1	9618.2556	2743.6420000000003
R3HDM2	252.8358	2958.4063
R3HDML	0.0	2033.3435
RAB10	6510.6	8184.641299999999
RAB11A	4375.463400000001	6099.6512
RAB11B	7767.0934	5727.1788000000015
RAB11FIP1	1476.0746	9052.8242
RAB11FIP2	3753.2350000000006	949.0920000000001
RAB11FIP3	1026.4617	2657.4998
RAB11FIP4	0.0	41227.895599999996
RAB11FIP5	2219.3861	1943.1001999999999
RAB12	2005.4868000000001	15187.417899999999
RAB13	958.1925	11022.351499999997
RAB14	5031.3294	3607.6822
RAB15	0.0	4017.0262000000002
RAB17	0.0	5974.3866
RAB18	3500.2962	17.904
RAB19	0.0	948.4200000000001
RAB1A	3498.0	41478.3397
RAB1B	4222.0	8340.262200000001
RAB20	684.9996000000001	5844.9634
RAB21	4349.7414	36386.04129999999
RAB22A	1981.3299000000002	1231.257
RAB23	3622.084	119.26360000000001
RAB24	11788.517	28352.694200000005
RAB25	0.0	131754.056
RAB26	480.2322	2031.7803000000001
RAB27A	6130.4	11978.2635
RAB28	12590.400000000001	3389.4123999999997
RAB2A	4852.1511	1850.3837000000003
RAB2B	1251.0202000000002	7738.9166
RAB30	9877.800000000001	89092.9659
RAB31	0.0	1580.0268
RAB32	0.0	815.8095999999999
RAB33A	941.8	6764.432099999999
RAB33B	9533.6	1230.1148
RAB34	414.2296	7924.1953
RAB35	3429.0288	9381.6172
RAB36	1601.0	82453.0446
RAB37	404.2194	32600.202999999998
RAB38	0.0	738.3408000000001
RAB39	0.0	1006.9770000000001
RAB39B	648.8982	727.6143
RAB3A	1939.6095	21863.8598
RAB3B	823.4223	15701.2336
RAB3D	0.0	4824.1883
RAB3GAP1	5136.768	228.8598
RAB3GAP2	6792.4864	9328.446
RAB3IL1	0.0	1163.3039999999999
RAB3IP	4294.025600000001	394.1226
RAB40A	0.0	2779.1191
RAB40B	0.0	12650.302799999998
RAB40C	9516.0249	2830.2448
RAB41	0.0	272.0525
RAB42	0.0	27378.4485
RAB43	2632.3353	32787.9013
RAB4A	1695.9113	5706.5092
RAB4B	2803.7097	905.1219000000001
RAB5A	5857.84	7710.113200000001
RAB5B	4630.365	4693.5444
RAB5C	2259.5386	15009.036800000002
RAB6A	3636.3966	9602.0964
RAB6B	0.0	3174.5088
RAB7A	2288.8749000000003	12485.512700000001
RAB7L1	0.0	715.0056
RAB8A	5188.0	108586.2476
RAB8B	1906.842	5140.956
RAB9A	1851.5112	10777.799699999998
RAB9B	0.0	6461.0055
RABAC1	3081.865	14494.2922
RABEP1	2395.0475	8643.502499999999
RABEP2	11250.8	8483.6398
RABEPK	2306.484	2669.1947
RABGAP1	2095.0596	887.8078999999999
RABGAP1L	8584.051	15244.715
RABGEF1	4645.5432	10356.0761
RABGGTA	3028.0815	6214.384099999999
RABGGTB	9761.4237	4802.122899999999
RABIF	8876.504	234.0236
RABL2A	2126.6728	4484.026599999999
RABL2B	1953.6514	4778.644
RABL3	5241.1419	857.2330000000001
RABL5	0.0	1565.2896
RAC1	5893.6245	7545.7672
RAC2	13476.4	113028.7461
RAC3	625.4829	7635.9786
RACGAP1	4026.8475000000003	11836.601700000001
RAD1	5908.462399999999	630.9123999999999
RAD17	10140.847600000003	8439.026399999999
RAD18	2753.0568000000003	100.22399999999999
RAD21	4531.7447999999995	1599.437
RAD21L1	0.0	8988.381300000001
RAD23A	4538.2	18074.2637
RAD23B	8560.0746	4093.6781
RAD50	3424.8545999999997	85947.22790000003
RAD51	9544.396499999999	11011.386600000002
RAD51AP1	8640.4616	6696.0135
RAD51AP2	1056.6346999999998	0.0
RAD51C	2311.8982	19719.278400000003
RAD51L1	1025.1904	8.6628
RAD51L3	3800.3328	8694.192
RAD52	6238.8	3050.4524
RAD54B	949.902	1324.1502
RAD54L	4213.2	26979.9533
RAD54L2	0.0	3560.5458
RAD9A	4898.2	15724.5837
RAD9B	2894.6818	3624.3933
RADIL	0.0	42.849599999999995
RAE1	4154.221100000001	40441.3718
RAET1E	0.0	49.141600000000004
RAET1G	0.0	49.141600000000004
RAET1K	1153.1664	0.0
RAET1L	0.0	0.0
RAF1	10608.4913	16619.070799999998
RAG1	0.0	2495.7017
RAG2	0.0	2495.7017
RAGE	0.0	7401.426
RAI1	1910.4306	10232.2924
RAI14	3234.6761	4.9407
RALA	4469.7165	1674.6322
RALB	1295.0826	11207.7583
RALBP1	3767.2	708.3378
RALGAPA1	2786.3088000000002	3552.3897999999995
RALGAPA2	2443.5697	0.0
RALGAPB	2280.7008	1246.3844
RALGDS	2675.6000000000004	2379.8735
RALGPS1	1484.0172	22175.7558
RALGPS2	3996.8250000000003	1038.0568
RALY	11819.4	8040.1433
RAMP1	0.0	2701.3294
RAMP2	0.0	18416.6433
RAMP3	0.0	1078.8951
RAN	3552.2	8116.4412999999995
RANBP1	5925.191000000001	969.8131000000001
RANBP10	2649.21	6668.989499999999
RANBP17	0.0	2590.1646
RANBP2	3890.8848	8727.222500000002
RANBP3	6039.594	9418.2506
RANBP3L	0.0	3925.5982
RANBP6	2579.3266	4650.1649
RANBP9	5831.400000000001	5898.9758
RANGAP1	5829.2	2612.9281
RANGRF	3701.1	24564.266700000004
RAP1A	3016.0899999999997	29914.6018
RAP1B	4969.400000000001	1631.7424
RAP1GAP	0.0	678.4461
RAP1GAP2	0.0	6198.5473999999995
RAP1GDS1	8886.4	5046.7991999999995
RAP2A	6724.2	13336.2798
RAP2B	9506.0	29860.239000000005
RAP2C	5294.400000000001	1675.33
RAPGEF1	176.8416	49066.8349
RAPGEF3	0.0	56529.9298
RAPGEF5	0.0	9402.855800000001
RAPGEF6	16358.0	4735.2937999999995
RAPGEFL1	0.0	14161.741700000002
RAPH1	1922.6904	10477.0408
RAPSN	0.0	5244.3722
RARA	5775.7974	53248.0386
RARB	0.0	2543.9583000000002
RARG	3642.5788000000002	147025.4945
RARRES1	0.0	4390.024600000001
RARRES2	0.0	114047.88320000001
RARRES3	1728.5848	5869.876
RARS	1443.4413	9251.9611
RARS2	3269.2608	7447.566600000001
RASA1	7312.237	1341.33
RASA2	5299.3150000000005	491277.2957
RASA3	1655.784	126249.64170000001
RASA4	1716.2459999999999	21119.999799999998
RASA4P	1682.0104999999999	3711.7241999999997
RASAL1	0.0	5958.7618
RASAL2	1703.7309	1528.9252999999999
RASAL3	6993.283	8908.654300000002
RASD1	0.0	14.225200000000001
RASD2	0.0	6447.7151
RASGEF1B	7734.4	13984.154600000002
RASGEF1C	0.0	428.4819
RASGRF1	0.0	1092.8918
RASGRP1	603.8231999999999	0.0
RASGRP2	0.0	493.19079999999997
RASGRP3	20804.0	46740.84419999999
RASGRP4	0.0	458.7683
RASIP1	0.0	3724.7255
RASL10A	0.0	6676.394499999999
RASL10B	0.0	1815.2613999999996
RASL11A	448.001	87.33480000000002
RASL12	0.0	2348.7423
RASSF1	12543.019999999999	13662.018199999999
RASSF2	5529.0381	25272.1212
RASSF3	4885.4	11918.7858
RASSF4	6361.5646	48399.606799999994
RASSF5	18459.399999999998	52713.2394
RASSF6	2183.706	40654.66069999999
RASSF7	1851.3366999999998	2876.7911
RASSF8	1708.6974	54071.593799999995
RAVER1	4474.5869999999995	21523.797999999995
RAVER2	2966.993	1242.4347
RAX	0.0	534.5088
RAX2	0.0	1517.5484000000001
RB1	4794.6996	323.95550000000003
RB1CC1	5691.6	1417.7068000000002
RBAK	2063.0109	42.849599999999995
RBBP4	14215.1424	14459.185300000003
RBBP5	10854.942	228.2908
RBBP6	7031.2	2478.7157
RBBP7	4238.826	3929.486
RBBP8	7321.8714	1018.3337000000001
RBBP9	1226.1345	910.2064
RBCK1	5200.0	6401.989700000001
RBFA	2104.9374	64.801
RBFOX2	1867.3871	17836.6851
RBKS	5751.838000000001	1492.9341
RBL1	16019.8	8149.862199999999
RBL2	7365.2355	8828.2763
RBM10	5603.2524	4213.730500000001
RBM11	1139.1296	0.0
RBM12B	4636.4378	0.0
RBM14	7395.400000000001	1764.8668000000002
RBM15	7927.726600000001	3430.2768
RBM15B	3370.0	1171.036
RBM16	3694.2065000000002	69.2064
RBM17	1921.8500000000001	4207.879199999999
RBM18	8154.5488000000005	225.0035
RBM20	0.0	7598.9931
RBM22	5118.6762	6.8299
RBM23	3374.2000000000003	13283.4063
RBM25	4024.4	1933.8810999999996
RBM26	11011.4	1460.1589999999999
RBM27	3065.0281999999997	30.7865
RBM28	3732.856	913.4908
RBM3	4962.451	1776.1744999999999
RBM33	14159.800000000001	7292.643699999999
RBM34	6034.303	25528.8491
RBM38	7214.400000000001	81941.6386
RBM39	15699.199999999999	13767.331299999998
RBM4	2952.6	1764.8668000000002
RBM41	3374.2925999999998	37.480599999999995
RBM42	3084.6565	10659.2161
RBM43	5648.0316	101.9856
RBM44	0.0	36195.344
RBM45	3852.2149999999997	1391.1072
RBM47	17590.4	31235.9894
RBM4B	4225.417	1854.1666000000002
RBM5	8420.1964	99.36
RBM6	4702.212	2323.8139
RBM7	12038.167599999999	2128.0723
RBM8A	9389.8	67039.1762
RBMS1	2222.784	5910.466600000001
RBMS2	0.0	69.3466
RBMS3	0.0	2820.1206
RBMX	3538.6908000000003	2523.8913
RBMX2	1980.5312	590.0957999999999
RBMXL2	0.0	910.3038
RBP1	0.0	369.18420000000003
RBP2	0.0	55.048
RBP4	0.0	926.117
RBP5	1578.4650000000001	0.0
RBP7	0.0	3593.3727
RBPJ	9715.7432	1198.6285000000003
RBPJL	0.0	5145.4256000000005
RBPMS	0.0	1791.633
RBPMS2	0.0	652.2687000000001
RBX1	11328.79	8830.371000000001
RC3H1	0.0	7800.9125
RC3H2	6414.1641	893.0390999999998
RCAN1	3597.0642000000003	13027.504200000001
RCAN2	0.0	446.0461
RCAN3	3142.9300000000003	4449.5058
RCBTB1	2890.4317	3694.4867999999997
RCBTB2	4111.6416	2464.0746
RCC1	15480.0	25605.593200000003
RCC2	3811.1473	2982.3267000000005
RCCD1	9844.4885	10415.452
RCE1	5981.0	11822.6374
RCHY1	10604.3675	5196.709
RCL1	2689.1328000000003	1886.214
RCN1	3001.0088	1219.9679999999998
RCN2	2985.4953	3412.6386
RCN3	0.0	8402.4994
RCOR1	1843.2512000000002	473.4964
RCOR2	0.0	4440.2009
RCOR3	24688.487999999998	24382.5767
RCSD1	7436.4	39073.6021
RD3	0.0	42590.7321
RDBP	2274.8148	906.6018
RDH10	5831.532999999999	85.468
RDH11	1476.0144	36.8775
RDH12	0.0	36.8775
RDH13	8893.1168	11879.868600000002
RDH14	6928.033199999999	841.0781999999999
RDH16	0.0	1279.6587000000002
RDH5	0.0	3966.7473
RDH8	0.0	505.8375
RDM1	0.0	1225.2991
RDX	4668.8334	220.14090000000002
REC8	0.0	5712.974899999999
RECK	0.0	851.1410000000001
RECQL	5979.255999999999	1820.4904
RECQL4	3068.3048000000003	11909.8601
RECQL5	3067.883	28716.779899999998
REEP1	0.0	10824.8793
REEP2	0.0	3719.2713000000003
REEP3	5696.7204	976.0833
REEP4	8150.730799999999	5027.0696
REEP5	5585.0	35610.494099999996
REEP6	993.0937	7861.5304
REG4	0.0	1709.7096999999999
REL	1401.4308	1670.2576000000001
RELA	6579.2	25104.0537
RELB	3143.9528	37766.2392
RELL1	3434.2000000000003	4317.8513
RELL2	1854.7732	9220.0414
RELT	2816.6828	8201.772299999999
REM1	0.0	26152.2272
REM2	0.0	7179.5446999999995
RENBP	724.307	29612.981900000002
REP15	0.0	1849.5581
REPIN1	38828.477100000004	114047.88320000001
REPS1	4490.8735	212.81980000000001
REPS2	0.0	5374.5372
RER1	2973.766	6567.4301000000005
RERE	4900.599999999999	2282.5253
REREP3	0.0	4075.8258000000005
RERGL	0.0	958.7487
RESP18	0.0	5561.841199999999
REST	4981.1439	6021.561500000001
RET	0.0	4479.4546
RETN	0.0	15.3282
RETNLB	0.0	1751.314
RETSAT	4141.392000000001	14664.7036
REV1	3474.4	265.65
REV3L	16529.14	3664.0723
REXO1	11966.8	28692.123800000005
REXO2	2313.6620000000003	2128.0723
REXO4	3037.4463	393.5848
RFC1	5471.407200000001	5622.111000000001
RFC2	5446.1678999999995	1288.5837000000001
RFC3	1764.56	815.1515999999999
RFC4	15390.086999999998	3266.5924999999997
RFC5	1460.8192000000001	577.4986
RFESD	2427.3432	947.7308
RFFL	19142.0411	15060.491800000002
RFK	5022.8	44.43620000000001
RFNG	1080.5433	8687.836500000001
RFPL1	0.0	4738.0187
RFPL1S	0.0	4738.0187
RFPL2	0.0	1953.8922999999998
RFPL3	0.0	5789.7217
RFPL3S	0.0	5789.7217
RFPL4A	0.0	50995.098
RFPL4B	0.0	942.1524000000001
RFT1	5186.200000000001	19655.417699999998
RFTN2	0.0	198.2604
RFWD2	9317.199999999999	1645.565
RFWD3	1791.3419999999999	38.7215
RFX1	6989.200000000001	17769.310100000002
RFX2	0.0	1905.4316
RFX3	19479.0	3308.6973000000003
RFX4	0.0	8689.7338
RFX5	6825.599999999999	1316.7806
RFX7	3169.7999999999997	3053.6271
RFXANK	7306.351299999999	502.2992
RFXAP	1637.9649	58.528
RG9MTD1	3419.1534	660.2220000000001
RG9MTD2	9719.0864	99.4268
RG9MTD3	1698.2275	688.5586
RGAG1	0.0	2213.1331
RGAG4	0.0	2332.3486000000003
RGL1	8249.92	6823.4667
RGL2	7481.0	23358.842699999997
RGL3	0.0	4912.5815
RGL4	0.0	859.0889999999999
RGMB	0.0	1204.0829999999999
RGN	0.0	3228.01
RGNEF	0.0	1341.4446
RGP1	6416.2914	12652.5098
RGPD1	0.0	5999.1453
RGPD2	0.0	2757.2342
RGPD3	0.0	1864.7591
RGPD4	0.0	2192.4144
RGPD5	1290.6536	19560.6112
RGPD6	0.0	16079.5826
RGPD8	380.44079999999997	1785.0338
RGR	0.0	2194.104
RGS1	11372.8	91699.75230000001
RGS10	3383.433	4845.2016
RGS11	0.0	862.1150999999999
RGS12	0.0	1474.5808000000002
RGS13	0.0	68176.6398
RGS14	4350.335	50920.05340000001
RGS16	1280.6132	5962.6114
RGS19	90.9881	1992.3669
RGS2	7880.200000000001	5604.0143
RGS20	986.6777999999999	5548.5114
RGS21	0.0	490.8924
RGS22	0.0	3.9619999999999997
RGS3	2111.5654999999997	21854.5253
RGS6	0.0	809.1555999999999
RGS8	0.0	5962.6114
RGS9	0.0	17214.1297
RGS9BP	2022.9785	27.6003
RGSL1	0.0	44.374500000000005
RHBDD1	9087.9003	36284.580200000004
RHBDD2	3847.8817999999997	4972.3224
RHBDD3	19671.443900000002	7552.8776
RHBDF1	0.0	5697.8706999999995
RHBDF2	2619.1598999999997	32760.3704
RHBDL1	0.0	4009.9591
RHBDL2	0.0	1107.868
RHBDL3	0.0	2336.8403000000003
RHBG	0.0	14608.736700000001
RHCE	0.0	3230.6677
RHCG	0.0	5897.7634
RHD	0.0	17615.5904
RHEB	10938.3549	5463.861900000001
RHEBL1	2555.5323000000003	11343.445300000001
RHO	0.0	7901.9543
RHOA	6987.4224	12856.9271
RHOB	3597.536	43577.382699999995
RHOBTB1	834.4336000000001	759.402
RHOBTB2	1533.9282	16177.0192
RHOBTB3	1628.1696000000002	19727.4808
RHOC	0.0	2087.4572
RHOD	17.381	13532.821100000001
RHOF	360.51030000000003	27323.5054
RHOG	8060.8	22706.4128
RHOH	17855.6	99750.4344
RHOQ	1849.5051999999998	49992.81159999999
RHOT1	3695.7216	3848.5533000000005
RHOT2	1723.8131999999998	4020.0542000000005
RHOU	0.0	2628.081
RHOV	0.0	8434.0678
RHOXF1	0.0	4808.475
RHOXF2	0.0	4808.475
RHPN1	994.8101999999999	631.3815000000001
RHPN2	460.7538	599.1850000000001
RIBC1	4283.5606	1216.412
RIBC2	1300.266	971.2900000000001
RIC8A	7728.132299999999	38348.3279
RIC8B	3887.4438	8689.7338
RICTOR	10898.8	6705.9238
RIF1	8726.8	322.42220000000003
RILP	2716.098	10496.318000000001
RILPL1	0.0	571.8348
RILPL2	648.6276	5907.783100000001
RIMBP3	0.0	2691.975
RIMBP3B	0.0	2244.6153
RIMBP3C	0.0	2244.6153
RIMKLA	0.0	1051.9548
RIMKLB	0.0	940.3328
RIMS1	0.0	4753.7636999999995
RIMS2	3229.2000000000003	4364.3505000000005
RIMS3	590.3236999999999	3894.9067
RIMS4	0.0	8.528
RIN1	0.0	1121.5421999999999
RIN2	0.0	2512.6776
RIN3	0.0	12357.024
RING1	3577.066	7757.7885
RINL	8411.4	5368.592799999999
RINT1	4524.8	3241.9955
RIOK1	8271.1447	936.1959
RIOK2	7053.8496000000005	2394.6047
RIOK3	2488.8192	11438.6692
RIPK1	0.0	45112.41750000001
RIPK2	3165.257	1945.1324
RIPK3	0.0	5529.5573
RIPK4	0.0	23319.064100000003
RIPPLY2	0.0	2838.8228
RIT1	2662.7999999999997	71213.47780000001
RLBP1	0.0	17758.2101
RLF	4219.6032	4458.7662
RLIM	3988.3343999999997	189.4046
RLN1	1565.252	3080.7918
RLN2	1313.7851999999998	2038.3762000000002
RLN3	0.0	19017.7929
RLTPR	3636.2488000000003	34783.698
RMI1	17045.127099999998	684.7678999999999
RMND1	2347.3894999999998	6390.1594
RMND5A	6995.9591	3213.0845999999997
RMND5B	5690.400000000001	2741.2499
RMRP	8965.387100000002	18625.0131
RMST	0.0	822.5311999999999
RNASE1	0.0	7263.5332
RNASE10	0.0	2383.2139
RNASE11	0.0	24538.778299999998
RNASE12	0.0	24538.778299999998
RNASE13	0.0	2477.2543
RNASE2	0.0	0.0
RNASE3	0.0	6415.0896
RNASE4	7052.1348	23310.645899999996
RNASE6	3198.0	27023.340499999995
RNASE7	0.0	2477.2543
RNASE8	0.0	2477.2543
RNASE9	0.0	2784.2205999999996
RNASEH1	4343.200000000001	1710.6853
RNASEH2A	1611.3162	19788.660299999996
RNASEH2B	4426.5375	5399.730799999999
RNASEH2C	3358.1142	9757.984600000002
RNASEK	13931.0512	10493.5642
RNASEL	0.0	5962.6114
RNASET2	1207.2032000000002	6280.7443
RND1	2087.7012	5174.8281
RND2	0.0	2646.3280000000004
RND3	1321.32	10341.236799999999
RNF10	3105.4231	7012.4425
RNF103	5360.2266	5919.7117
RNF103-VPS24	4086.2055	3213.0845999999997
RNF11	5433.2	6143.4592999999995
RNF111	2827.968	12990.414200000001
RNF112	0.0	4918.3719
RNF113A	5757.453599999999	3188.8125999999997
RNF114	2900.6	3371.3827
RNF115	6298.2066	4019.3433999999997
RNF121	15035.4632	2577.4219000000003
RNF122	4790.084	28517.888799999997
RNF123	6561.7164999999995	1120.1259
RNF125	5573.9112000000005	2171.3622
RNF126	5672.4	13276.2497
RNF126P1	0.0	5524.9739
RNF128	0.0	17.82
RNF13	5640.8065	1216.5628000000002
RNF135	6180.799999999999	4152.9522
RNF138	8070.9019	2000.8308
RNF138P1	3056.6275	2333.0215
RNF139	13657.0	3362.5512999999996
RNF14	13798.4373	25923.1022
RNF141	2147.7329999999997	3679.1245000000004
RNF144A	0.0	654.9212
RNF144B	3026.0559	1464.8402
RNF145	9686.040099999998	1453.0677999999998
RNF146	8349.5872	290.004
RNF148	0.0	1042.2812999999999
RNF149	3923.0804	5261.4251
RNF150	811.6524	0.0
RNF151	36.6522	2235.0588000000002
RNF152	0.0	601.648
RNF157	0.0	25696.3616
RNF165	0.0	14460.83
RNF166	1347.1101	20026.7098
RNF167	11504.2775	13017.4165
RNF168	12551.8575	19355.7121
RNF169	2893.1814	757.94
RNF17	0.0	1545.6177
RNF170	2080.2632	1453.8258
RNF175	0.0	957.1527000000001
RNF180	0.0	1103.8695
RNF181	4112.4362	10801.6986
RNF183	4112.6888	7473.262699999999
RNF185	1935.4212	8439.9824
RNF186	505.0892	1894.7933999999998
RNF187	19612.600000000002	5824.0179
RNF19A	5701.2	10051.5603
RNF19B	2318.2568	12861.0954
RNF2	1795.4135999999999	162.93449999999999
RNF20	8976.0816	1870.8704
RNF207	768.4208	123.2464
RNF208	0.0	3376.0529
RNF212	0.0	4493.8492
RNF213	6994.7496	13468.4913
RNF214	2259.8424	863.8720000000001
RNF215	0.0	13860.180399999997
RNF216	1189.3319	2171.5044
RNF216L	2105.1968	42.849599999999995
RNF219	3610.025	10.837200000000001
RNF220	0.0	1814.4145
RNF222	0.0	5373.021100000001
RNF24	1562.6604	6843.47
RNF25	2921.838	5870.880800000001
RNF26	3209.0968	9107.126
RNF31	1699.6131	5712.974899999999
RNF32	6059.2172	563.3217999999999
RNF34	4338.0534	3683.4669
RNF38	4756.5458	8020.4609
RNF39	0.0	1186.0966
RNF4	7384.545999999999	23046.1437
RNF40	2967.392	13749.022
RNF41	6300.4062	9992.8845
RNF43	0.0	97845.1429
RNF44	3203.0	12000.0843
RNF5	7513.801	4638.5497
RNF5P1	7423.746	4638.5497
RNF6	3342.5448000000006	3248.7790999999997
RNF7	4349.6244	164.4544
RNF8	1790.5086	13744.5241
RNFT1	3918.5936	123.78479999999999
RNFT2	1694.5108	4819.460499999999
RNGTT	2345.7232	0.0
RNH1	5079.819600000001	2134.2951
RNLS	7306.3914	1130.5736
RNMT	3233.2832	103.8382
RNMTL1	2325.3084	0.0
RNPC3	3036.3144	402.6834
RNPEP	3352.5536	1382.778
RNPEPL1	2473.9829	20327.2213
RNPS1	7540.708	233.4756
RNU11	11112.6	16824.803200000002
RNU12	16208.064000000002	2881.1917000000003
RNU4ATAC	14371.0	2979.9944
RNU5D	0.0	366.0388
RNU5E	0.0	366.0388
RNU6ATAC	10550.0	530.4070999999999
RNU86	2230.6085	20146.573500000002
RNY5	0.0	3954.1752
ROBLD3	5884.1	131754.056
ROBO1	8431.8976	3467.826
ROBO3	0.0	5064.3299000000015
ROBO4	0.0	5064.3299000000015
ROCK1	5633.0379	604.0732
ROCK1P1	0.0	249.2532
