Gene,Protein_Acc,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage,logpval,logadjpval,TF_1639
DNTTIP1,Q9H147,B5r_IKZF3-IgG,1.3347377051677825,0.20958286162086254,6.368544139750969,9,1.299987507303868e-4,0.0030297355905517204,NA,0.33333333333333337,0.3333333333333333,3.8860608211816734,2.518595271357419,AT hook
ING2,Q9H160,B5r_IKZF3-IgG,0.1583815031488856,0.10268920445684797,1.542338398535755,9,0.15738378003570297,0.4194204288825954,NA,0,0,0.8030400280377418,0.3773504199963083,NA
BCL11A,Q9H165,B5r_IKZF3-IgG,0.3632188494608032,0.21808577073815086,1.665486236132798,6,0.14686834611873834,0.4054999214790531,NA,0.125,0,0.8330717956820556,0.3920092255495385,C2H2 ZF
ZBP1,Q9H171,B5r_IKZF3-IgG,0.005641503010192402,0.12135101839746472,0.04648912785976475,9,0.9639356245774877,0.9826410715731014,NA,0.35,0.125,0.015951969026957186,0.0076050875604633745,NA
ANAPC1,Q9H1A4,B5r_IKZF3-IgG,-0.08967623296011151,0.034724321401787016,-2.5825193795002863,9,0.029574146345199948,0.1581278917944429,NA,0.4551282051282052,0.019230769230769232,1.5290877823862439,0.8009915191630437,NA
IRF2BPL,Q9H1B7,B5r_IKZF3-IgG,-0.18920082288051093,0.17222964328411647,-1.0985380871305537,9,0.3004870555503045,0.5857162704401363,NA,0,0,0.5221742318947151,0.23231271166569883,NA
UNC93B1,Q9H1C4,B5r_IKZF3-IgG,0.503164265974876,0.7368195573790122,0.6828866863478945,2,0.5651668147602182,0.7965816151120543,NA,0.625,0,0.2478233468051377,0.09876972121005016,NA
NUCKS1,Q9H1E3,B5r_IKZF3-IgG,-0.046086708144887474,0.17537885725685265,-0.26278371786509463,9,0.7986338931418255,0.9216956390020548,NA,0.08333333333333337,0.08333333333333333,0.09765226277163006,0.0354124673672344,NA
ASCC2,Q9H1I8,B5r_IKZF3-IgG,-0.24705217862949438,0.06998053046455623,-3.5302987415138487,9,0.006410939046865405,0.05640365688128391,NA,0.4,0,2.193078352228084,1.2486927380046386,NA
WNT5B,Q9H1J7,B5r_IKZF3-IgG,-0.023600825727141016,0.284384583005766,-0.08298911803760649,9,0.9356766802721894,0.9740757728491954,NA,0,0,0.02887419424373591,0.011407258264800445,NA
SLC35B3,Q9H1N7,B5r_IKZF3-IgG,-0.2777802924341417,0.30071922097913456,-0.9237197793000917,9,0.3797314203408737,0.6462611200131192,NA,0,0,0.42052346628896475,0.18959197106428738,NA
ATG5,Q9H1Y0,B5r_IKZF3-IgG,0.454505615766509,0.384190640022079,1.18302105366333,2,0.3583732354471505,0.6317939446098663,NA,0.5,0,0.4456644324129574,0.199424540879625,NA
WDR13,Q9H1Z4,B5r_IKZF3-IgG,0.6024790098707777,0.10476078359887651,5.75099755054943,9,2.759495464474959e-4,0.005412436153589004,NA,0,0,3.559170315407421,2.2666072136515165,NA
MED28,Q9H204,B5r_IKZF3-IgG,0.13208112575779388,0.18690274249659194,0.7066837222048911,9,0.49764961498799254,0.7460961657893218,NA,0.09375,0.0625,0.3030763275910717,0.12720519185709597,NA
EHD4,Q9H223,B5r_IKZF3-IgG,0.08287035823128798,0.07712654347633825,1.0744726069140111,9,0.31057186435806505,0.5979036572335538,NA,0.4204545454545454,0.056818181818181816,0.5078378908724489,0.22336879009633476,NA
C1orf21,Q9H246,B5r_IKZF3-IgG,0.27045042283225573,0.15161665356541856,1.783777813797767,9,0.10812908382621056,0.33732868513342223,NA,0,0,0.9660574767553793,0.4719467265088079,NA
VPS33B,Q9H267,B5r_IKZF3-IgG,-0.16102722635325772,0.1784641780333254,-0.9022943883068142,8,0.39325571923305347,0.6560549495055272,NA,0.125,0,0.40532495258695345,0.18305978369202186,NA
VPS16,Q9H269,B5r_IKZF3-IgG,0.07070324923722639,0.09123291988982486,0.7749751879322659,9,0.45823094866569103,0.7085887728547329,NA,0.4,0.058333333333333334,0.3389155821461229,0.1496057330723653,NA
VPS11,Q9H270,B5r_IKZF3-IgG,0.19931057736753033,0.1028194424572796,1.9384522285300447,9,0.08451895948209387,0.29243140868983614,NA,0.5375,0.025,1.0730458582118512,0.5339759836700055,NA
TRIOBP,Q9H2D6,B5r_IKZF3-IgG,0.15175252819309204,0.10563755340539613,1.4365395950692312,9,0.18468497544817541,0.4543502733786498,NA,0.390625,0,0.7335684339877959,0.34260920630013175,NA
EPC1,Q9H2F5,B5r_IKZF3-IgG,0.714698130448097,0.08920703100475016,8.01167937547479,9,2.1878283771314955e-5,7.801257454374544e-4,NA,0.28125,0.03125,4.659986748969367,3.1078353894272848,NA
CXXC4,Q9H2H0,B5r_IKZF3-IgG,0.7474184201880253,0.3191549425604484,2.341866975932742,7,0.05170268163863123,0.2238128819335848,NA,0.25,0,1.2864869309745863,0.650114920525868,CxxC
PPIL3,Q9H2H8,B5r_IKZF3-IgG,0.3512842510771783,0.23330978715410713,1.5056558722294235,9,0.16641776697413269,0.4332110333452784,NA,0.33333333333333337,0,0.7788003097344717,0.3633004909664974,NA
TAOK3,Q9H2K8,B5r_IKZF3-IgG,-0.062283660405744165,0.14710933230712667,-0.4233834756024302,9,0.6819535121184681,0.8626755475777046,NA,0,0,0.16624522962292373,0.06415251180630124,NA
BHMT2,Q9H2M3,B5r_IKZF3-IgG,-0.3589570501219146,0.11628858065000929,-3.0867781523816022,3,0.05384925468135071,0.22916299360634962,NA,0.625,0,1.2688203033226697,0.6398555131014843,NA
RAB3GAP2,Q9H2M9,B5r_IKZF3-IgG,-0.057483810708082346,0.1265743347602223,-0.45415060499411297,9,0.6604745014575713,0.8522057343860806,NA,0.5,0.045454545454545456,0.18014394427206093,0.06945554781233974,NA
ADNP,Q9H2P0,B5r_IKZF3-IgG,-0.07074301662898021,0.03685019686697484,-1.91974596185618,9,0.08709192777802999,0.2974639809108231,NA,0.44999999999999996,0.01875,1.0600220962428455,0.5265656142672356,Homeodomain
IKZF4,Q9H2S9,B5r_IKZF3-IgG,2.6492266292962836,0.1014827293032615,26.105196889015296,6,2.0842394166109557e-7,2.3593590196036018e-5,NA,0.375,0,6.681052395093795,4.627205968241543,C2H2 ZF
DHX36,Q9H2U1,B5r_IKZF3-IgG,0.021935976113393714,0.11197478965624591,0.1959010254070179,9,0.8490393733640791,0.9393728001308241,NA,0.3928571428571429,0.07142857142857142,0.07107216931051372,0.027162019119888404,NA
ZNF106,Q9H2Y7,B5r_IKZF3-IgG,0.3143385356712889,0.11083968408747921,2.8359746624972337,9,0.019531030699119434,0.12090928692173625,NA,0.4722222222222222,0.027777777777777776,1.7092748373507174,0.9175403401320763,NA
PNN,Q9H307,B5r_IKZF3-IgG,-0.0700603226239771,0.06587586223964764,-1.0635203888353968,9,0.3152474586475238,0.6013531204436636,NA,0.4338235294117647,0.011029411764705883,0.5013484057851921,0.220870431117763,NA
FOXP1,Q9H334,B5r_IKZF3-IgG,0.372189572940779,0.2180121286013136,1.7071966377678696,9,0.12196696106132943,0.36125123761649003,NA,0,0,0.9137577969644851,0.44219065637631855,Forkhead
KCTD10,Q9H3F6,B5r_IKZF3-IgG,0.4259591991782595,0.1764866718876536,2.41354882282223,9,0.03902127739104211,0.18799285717482736,NA,0.1875,0.1875,1.4086985177503062,0.7258586515261563,NA
BOLA2;BOLA2B,Q9H3K6,B5r_IKZF3-IgG,-0.29750238507027227,0.15198425539021046,-1.9574552923686255,9,0.08197898475419829,0.286926446639694,NA,0.20833333333333337,0.20833333333333334,1.0862974643847236,0.5422294200344481,NA
TMX1,Q9H3N1,B5r_IKZF3-IgG,0.021230274202960833,0.1950153424684718,0.10886463564472185,5,0.917543865349276,0.9676094741852094,NA,0.25,0,0.037373164107204364,0.01429988796806072,NA
NELFA,Q9H3P2,B5r_IKZF3-IgG,0.031217958990025902,0.09819297607066312,0.31792456282779696,9,0.7577949702479172,0.9062431850655744,NA,0.33333333333333337,0,0.12044828161687701,0.04275524629630871,NA
SEMA4A,Q9H3S1,B5r_IKZF3-IgG,0.0012659444449720978,0.13908186110914775,0.009102153471893925,9,0.9929362017897911,0.9966410894135148,NA,0.3214285714285714,0.125,0.0030786549293447267,0.0014612117488519874,NA
UNC45A,Q9H3U1,B5r_IKZF3-IgG,0.13339593308061118,0.089245513504068,1.494707440666255,9,0.16920132412755184,0.4349729212379814,NA,0.4375,0.10416666666666667,0.7715962426029116,0.36153777873035503,NA
LIME1,Q9H400,B5r_IKZF3-IgG,0.14468403132519647,0.1323422112730552,1.09325686743043,9,0.3026780228606185,0.587848199300868,NA,0.3035714285714286,0.017857142857142856,0.5190191115735328,0.2307348077969032,NA
DSN1,Q9H410,B5r_IKZF3-IgG,0.47526207869818654,0.05498588362740894,8.643347116482122,9,1.1870757989029812e-5,4.895581241113608e-4,NA,0.2321428571428571,0.08928571428571429,4.925521548952503,3.310195738013551,NA
CHMP4B,Q9H444,B5r_IKZF3-IgG,-0.13194466343079905,0.07215566816590356,-1.8286112066404256,9,0.10071745856541892,0.3230682667104352,NA,0.3529411764705882,0.022058823529411766,0.9968952414480489,0.49070569834068156,NA
TOR3A,Q9H497,B5r_IKZF3-IgG,-0.03277643524596212,0.17003301290834322,-0.19276512652063837,8,0.8519466240019948,0.9404883043454733,NA,0,0,0.0695876137163366,0.02664660084704818,NA
GOLPH3L,Q9H4A5,B5r_IKZF3-IgG,0.10311861745293084,0.2761183345815868,0.37345805960039063,8,0.7185098911138581,0.8854544910087421,NA,0.125,0,0.14356724892627468,0.052833754983987305,NA
TUBB1,Q9H4B7,B5r_IKZF3-IgG,0.048065663069936086,0.0829879657452454,0.5791883514470879,5,0.5875752810397621,0.8100255614037573,NA,0.5,0,0.23093648302106076,0.09150127618129637,NA
DEF6,Q9H4E7,B5r_IKZF3-IgG,-0.04853609312827679,0.28635014301021555,-0.16949910559864906,8,0.8696117279617499,0.945520121963987,NA,0.125,0,0.060674611798111955,0.024329224338839384,NA
EPB41L1,Q9H4G0,B5r_IKZF3-IgG,-0.17115110815852755,0.07098246447725412,-2.41117449808145,9,0.03917350295887001,0.18835609068330458,NA,0.1964285714285714,0.03571428571428571,1.4070075913909577,0.7250203318855453,NA
GLIPR2,Q9H4G4,B5r_IKZF3-IgG,-0.21374732844846012,0.09624673401199535,-2.220826822256852,9,0.05349181462770325,0.22813193708822418,NA,0,0,1.2717126690814116,0.6418139118725251,NA
FAM83D,Q9H4H8,B5r_IKZF3-IgG,-0.06860052378270699,0.0993075930941782,-0.6907883037468222,9,0.5071219485531542,0.754493864126022,NA,0,0,0.2948875925102233,0.1223442877466363,NA
SENP3,Q9H4L4,B5r_IKZF3-IgG,-0.0062604061918207846,0.06085486312360773,-0.10287437799514422,9,0.9203184388217469,0.968890121452378,NA,0.20454545454545459,0,0.03606187668221371,0.013725472023198855,NA
OSBPL3,Q9H4L5,B5r_IKZF3-IgG,-0.04625949918998716,0.06968543509702553,-0.6638331112603143,9,0.5234367307407419,0.7678105617159642,NA,0.3571428571428571,0.05357142857142857,0.28113580519954856,0.11474591818447123,NA
EHD1,Q9H4M9,B5r_IKZF3-IgG,0.05969108529004431,0.09248513720489297,0.6454127343489126,9,0.5347656553488038,0.7772346025282321,NA,0.35416666666666663,0.020833333333333332,0.2718364925309544,0.10944787282708089,NA
ZSCAN16,Q9H4T2,B5r_IKZF3-IgG,-0.08581671467582198,0.05347409128588291,-1.6048279196934663,9,0.14299464655426242,0.3978544871123509,NA,0,0,0.8446802213843347,0.40027573948264406,C2H2 ZF
ZNF335,Q9H4Z2,B5r_IKZF3-IgG,0.3407802749138024,0.16048533452716177,2.1234356143372475,9,0.06268668941125122,0.24791517059407836,NA,0,0,1.202824665372244,0.6056968967751105,C2H2 ZF
ESF1,Q9H501,B5r_IKZF3-IgG,-0.09534126187814794,0.05263400804166186,-1.811400374500867,9,0.1035049119421132,0.3298013479869687,NA,0.38541666666666663,0.03125,0.9850390397844838,0.4817475736093115,NA
ALG2,Q9H553,B5r_IKZF3-IgG,0.005043099140925387,0.1571676081388075,0.032087395110520583,9,0.9751026881440223,0.9870276103628589,NA,0.34375,0.09375,0.010949646305594408,0.005670698535512776,NA
ZNF644,Q9H582,B5r_IKZF3-IgG,0.4031665609135153,0.03997350029670402,10.085845820881442,9,3.3323421630981898e-6,1.9415793603227982e-4,NA,0.4402173913043478,0.043478260869565216,5.477250411852245,3.711844853355953,C2H2 ZF
HEATR1,Q9H583,B5r_IKZF3-IgG,0.05287784995458188,0.06641304343928305,0.7961967591942165,9,0.4464098447406606,0.6996835955865517,NA,0.5163043478260869,0.03260869565217391,0.3502662364060511,0.15509830820841913,NA
TAF1D,Q9H5J8,B5r_IKZF3-IgG,-0.3781379998153654,0.19941595571936097,-1.8962274029241712,7,0.09975787578261341,0.3218572506927641,NA,0.25,0,1.0010528071809914,0.492336702783612,NA
RABEP2,Q9H5N1,B5r_IKZF3-IgG,-0.3114868823562879,0.10134160817116973,-3.0736327158946897,1,0.20024655013841142,0.47252938156544727,NA,0.75,0,0.6984349572350217,0.3255711821705422,NA
IKZF5,Q9H5V7,B5r_IKZF3-IgG,1.6270118508203633,0.2548529052338727,6.384121261349921,8,2.12704630519589e-4,0.004458919291632865,NA,0.625,0.3541666666666667,3.6722230555264384,2.3507703884971543,C2H2 ZF
STEEP1,Q9H5V9,B5r_IKZF3-IgG,-0.509212988455067,0.37933698244799846,-1.3423763355972618,9,0.21235059034300807,0.4866009479115084,NA,0.125,0.125,0.672946527315852,0.31282704938724626,NA
CIAO2A,Q9H5X1,B5r_IKZF3-IgG,-0.2488244076325632,0.10493871425245663,-2.371140235566,9,0.04183072228390228,0.19624996365044178,NA,0,0,1.378504636466347,0.707190415023036,NA
DHX35,Q9H5Z1,B5r_IKZF3-IgG,-0.1568385350302179,0.054010127844958476,-2.9038726862568955,9,0.017484779458031063,0.11356507575855586,NA,0.36363636363636365,0,1.7573398412365888,0.9447552050448277,NA
ASB7,Q9H672,B5r_IKZF3-IgG,0.2211388317671244,0.2038792546732497,1.0846558769382204,9,0.30627287530654024,0.5919667737378304,NA,0,0,0.5138914642653274,0.22770266893125973,NA
PCNX3,Q9H6A9,B5r_IKZF3-IgG,-0.052281204650689056,0.13311613636491737,-0.3927488137679131,9,0.703645031381277,0.8764041541441746,NA,0,0,0.1526463746514809,0.057295572556315975,NA
HAUS4,Q9H6D7,B5r_IKZF3-IgG,0.21655619237568666,0.1723921586105242,1.2561835417638672,8,0.2444908966878514,0.5253107010180408,NA,0.45833333333333337,0.041666666666666664,0.6117373066501132,0.27958375216519543,NA
CCDC86,Q9H6F5,B5r_IKZF3-IgG,-0.25497525237276797,0.09841186668620104,-2.5908994611980027,9,0.02917040545727989,0.1568156667866254,NA,0.36458333333333337,0.010416666666666666,1.5350575343120856,0.8046105509686088,NA
DHX33,Q9H6R0,B5r_IKZF3-IgG,0.08786709175688667,0.09675767866427844,0.9081149214189029,9,0.3874874509778059,0.6517823966379463,NA,0.15625,0.125,0.4117423578269395,0.18589737315323226,NA
NOL6,Q9H6R4,B5r_IKZF3-IgG,0.022103240674439046,0.0581900579133031,0.37984565520402963,9,0.7128683042050299,0.8823443365386843,NA,0.4821428571428571,0.008928571428571428,0.14699069460791006,0.05436189754951415,NA
YTHDC2,Q9H6S0,B5r_IKZF3-IgG,-0.1562638406990571,0.085382437864377,-1.8301637269630247,9,0.10046948605807193,0.3230682667104352,NA,0.53125,0,0.9979658193261606,0.49070569834068156,NA
RIOX1,Q9H6W3,B5r_IKZF3-IgG,-0.1045866504045101,0.13341754413537635,-0.7839047786578047,9,0.453231909548812,0.7060964165847994,NA,0.5625,0.041666666666666664,0.3436795214628325,0.15113599252929225,NA
WDR55,Q9H6Y2,B5r_IKZF3-IgG,-0.04765250818999788,0.1432085656814002,-0.3327490081564789,9,0.7469435395566055,0.9023184436230873,NA,0.25,0.25,0.12671222467151247,0.04464016544972937,NA
RPF2,Q9H7B2,B5r_IKZF3-IgG,-0.04398492889765482,0.0976067596479818,-0.45063404477606067,9,0.6629133944417909,0.8530246407204857,NA,0.3942307692307693,0.009615384615384616,0.17854320579256364,0.06903842349323348,NA
DOCK5,Q9H7D0,B5r_IKZF3-IgG,0.3490488357014802,0.1646226173785501,2.120296963198207,9,0.06300718005602857,0.2488398504208662,NA,0.25,0.25,1.200609957196675,0.60408006838632,NA
WDR26,Q9H7D7,B5r_IKZF3-IgG,0.6059603065753382,0.2173954525799051,2.7873642221316177,9,0.021144725306455836,0.12616777359062956,NA,0.25,0.25,1.6747979524497054,0.8990515606151946,NA
C8orf33,Q9H7E9,B5r_IKZF3-IgG,0.1730171822747364,0.056834834649350345,3.0442101809952935,9,0.013922718852757532,0.09939065242274836,NA,0,0,1.8562759466615528,1.0026544585817008,NA
ATP13A3,Q9H7F0,B5r_IKZF3-IgG,-0.019719591619194805,0.248696423767813,-0.07929181819520385,9,0.9385355691544035,0.9740757728491954,NA,0.25,0.25,0.027549263591637674,0.011407258264800445,NA
SUDS3,Q9H7L9,B5r_IKZF3-IgG,0.07230163409406386,0.1910447953606111,0.37845382784487375,9,0.7138661786173388,0.8827633198346961,NA,0.625,0.05357142857142857,0.14638319345505935,0.054155720735054036,NA
SCAF1,Q9H7N4,B5r_IKZF3-IgG,0.0038253254736213575,0.09167349012290724,0.041727717233114164,9,0.9676268163902009,0.9833738085206345,NA,0.2875,0.0875,0.014292104294337027,0.00728136302413686,NA
MVB12B,Q9H7P6,B5r_IKZF3-IgG,-0.03034435808184187,0.11856363719967242,-0.25593309043597484,9,0.8037561442707193,0.9227707457550245,NA,0,0,0.09487569411416709,0.03490618220312571,NA
NRDE2,Q9H7Z3,B5r_IKZF3-IgG,-0.13068164951280895,0.05253181227577926,-2.4876668793903782,9,0.034554030739252006,0.17505571840229742,NA,0.3315217391304348,0.016304347826086956,1.4615012847380797,0.7568236979237993,NA
KAT8,Q9H7Z6,B5r_IKZF3-IgG,0.2067177455964906,0.12769926378155186,1.6187857273015396,9,0.13994650659592267,0.39157348808830905,NA,0.3125,0.0625,0.8540379381056413,0.40718672025686325,NA
PHAX,Q9H814,B5r_IKZF3-IgG,0.39404831097929194,0.1560228683402429,2.525580481702087,9,0.032469975576352894,0.16816476239674533,NA,0.375,0.375,1.4885180380465934,0.7742650019976827,NA
UBE2Z,Q9H832,B5r_IKZF3-IgG,0.008938895464597285,0.2098291475828459,0.042600828186026826,9,0.9669498902073137,0.9833738085206345,NA,0,0,0.014596031574014614,0.00728136302413686,NA
PRKRIP1,Q9H875,B5r_IKZF3-IgG,0.16198762922865037,0.23843201269917244,0.6793870814362026,9,0.5139841587419598,0.7601363333093112,NA,0,0,0.28905026597937644,0.11910850838505707,NA
KAT14,Q9H8E8,B5r_IKZF3-IgG,0.1907347443597694,0.14713490728713238,1.2963255822600435,9,0.22711525320692827,0.5052542036999721,NA,0.375,0.375,0.6437536973031782,0.2964900644804332,NA
CAAP1,Q9H8G2,B5r_IKZF3-IgG,-0.20046210476747017,0.11725046357096577,-1.7096913620826804,9,0.12149165111538585,0.3611027169686112,NA,0.23611111111111116,0.013888888888888888,0.9154535656796595,0.44236924389099047,NA
NOL11,Q9H8H0,B5r_IKZF3-IgG,-0.028522561247465994,0.08377023249165422,-0.3404856402936164,9,0.7413034854829066,0.8988124297013913,NA,0.33333333333333337,0.020833333333333332,0.13000395789466926,0.0463309303412485,NA
DDX31,Q9H8H2,B5r_IKZF3-IgG,0.23527463335137894,0.07802911087766409,3.01521612517472,9,0.014591979626098928,0.10232464297098044,NA,0.3026315789473685,0.02631578947368421,1.8358857853944275,0.9900197620113377,NA
TMT1A,Q9H8H3,B5r_IKZF3-IgG,-0.040380982150080236,0.051619869057181876,-0.7822759508620262,9,0.45414107247585855,0.7064588306468778,NA,0.35416666666666663,0,0.3428092187707224,0.15091314187465513,NA
BRD9,Q9H8M2,B5r_IKZF3-IgG,-0.07218421981279734,0.057215803141068625,-1.2616133279615647,9,0.23880406224221096,0.5178662805712314,NA,0.4556451612903226,0.028225806451612902,0.6219582897940462,0.28578236594405576,NA
ZNF395,Q9H8N7,B5r_IKZF3-IgG,0.32295259917004143,0.12809766661128566,2.521143497094651,9,0.032707225707194976,0.1687657267083338,NA,0,0,1.4853562920460452,0.7727157461745398,C2H2 ZF
ECT2,Q9H8V3,B5r_IKZF3-IgG,0.09360735827210437,0.3986614215439172,0.23480415513893016,6,0.8221687002587283,0.9304291317980811,NA,0.375,0,0.08503906071507396,0.0313167002775783,NA
GORASP2,Q9H8Y8,B5r_IKZF3-IgG,0.020775617976180882,0.1332006434116149,0.15597235451769056,9,0.8794972400345749,0.9507504409879225,NA,0.0625,0.0625,0.05576551907136941,0.02193346447690908,NA
MED20,Q9H944,B5r_IKZF3-IgG,-0.11222249844706768,0.10030534237728887,-1.1188087871227594,9,0.2921926336540841,0.5762405249066607,NA,0.25,0,0.5343307370797136,0.23939620262543437,NA
WDR76,Q9H967,B5r_IKZF3-IgG,-0.014267352951109485,0.07921556409776152,-0.180107951178658,9,0.8610579044492055,0.9444937479035859,NA,0.3472222222222222,0.013888888888888888,0.064967642115235,0.024800912554174923,NA
ACTR8,Q9H981,B5r_IKZF3-IgG,0.0637424457129585,0.06633740726872897,0.9608823789983466,9,0.3617139348563494,0.6345582949995363,NA,0.23529411764705888,0.058823529411764705,0.4416347599288829,0.19752847438302354,NA
MARCHF7,Q9H992,B5r_IKZF3-IgG,0.024667679313995446,0.3915106993986533,0.06300639893592726,6,0.9518079677678364,0.9787342767443986,NA,0.375,0,0.02145066395928199,0.009335201769754638,NA
LRRC40,Q9H9A6,B5r_IKZF3-IgG,-0.5792785477020356,0.329922948730629,-1.7557994978245575,7,0.1225514587931611,0.3620797015201374,NA,0.25,0,0.9116815147501377,0.4411958213992083,NA
EHMT1,Q9H9B1,B5r_IKZF3-IgG,0.1731348646929139,0.04309054678926862,4.017931485985038,9,0.0030274781880224033,0.031318194728315304,NA,0.3157894736842105,0.03289473684210526,2.518918977121536,1.5042032798876301,NA
VIPAS39,Q9H9C1,B5r_IKZF3-IgG,-0.16575942162860716,0.12272753022477924,-1.3506294905879201,9,0.20979206687996577,0.4832645760971882,NA,0,0,0.6782109383321423,0.31581503802758554,NA
COG4,Q9H9E3,B5r_IKZF3-IgG,0.388775321059429,0.3252179673312776,1.1954300195948577,7,0.27084128176554323,0.5559964551062603,NA,0.25,0,0.5672851395563984,0.2549279773616438,NA
ACTR5,Q9H9F9,B5r_IKZF3-IgG,0.1806775728703096,0.11084874840379697,1.6299468913455117,9,0.1375513781257105,0.38623569109430544,NA,0.4910714285714286,0.044642857142857144,0.8615350540609703,0.4131475966127898,NA
VPS37B,Q9H9H4,B5r_IKZF3-IgG,0.03846741171865986,0.08402233334528149,0.457823654582191,9,0.6579315899522469,0.8502329629039435,NA,0.33333333333333337,0,0.181819260870517,0.07046206176623329,NA
USP42,Q9H9J4,B5r_IKZF3-IgG,-0.1369961219554554,0.02147906881781041,-6.378122027425064,9,1.285395010675039e-4,0.0030134526818310675,NA,0.45270270270270274,0.0033783783783783786,3.890963390158079,2.5209356235692244,NA
ISG20L2,Q9H9L3,B5r_IKZF3-IgG,-0.30750968703396087,0.167137064356876,-1.839865311845834,9,0.09893278820552709,0.3210373843913106,NA,0,0,1.0046597511044226,0.4934443916153842,NA
KANSL2,Q9H9L4,B5r_IKZF3-IgG,0.13398598375475593,0.09845446470728982,1.3608929178895355,9,0.20664689692544647,0.47851256903484446,NA,0.25,0,0.6847711118353281,0.32010665017390016,NA
ELP3,Q9H9T3,B5r_IKZF3-IgG,-0.05087940435989326,0.054611772566783144,-0.9316563438345518,9,0.37582995182461687,0.6451638947699878,NA,0.25,0,0.42500861169210175,0.19032994497326733,NA
POLR1B,Q9H9Y6,B5r_IKZF3-IgG,0.08360873658894354,0.12029919917651208,0.6950065932381352,9,0.5045974017790744,0.7527164555153211,NA,0.3571428571428571,0.07142857142857142,0.2970549900370646,0.12336858953051622,NA
TBC1D17,Q9HA65,B5r_IKZF3-IgG,0.21722696297661773,0.10296603945599671,2.1096952366459747,9,0.06410148734085919,0.2514555374697862,NA,0.125,0.125,1.1931318934697333,0.5995387960498475,NA
PPCS,Q9HAB8,B5r_IKZF3-IgG,-0.5750662274490629,0.15208873309293527,-3.781123136173823,9,0.004341507569361802,0.04154843717345764,NA,0,0,2.362359437453879,1.3814453073722497,NA
MEAF6,Q9HAF1,B5r_IKZF3-IgG,0.4141457032771179,0.1005283070741127,4.119692406356713,9,0.0025991349215364057,0.02798307760632402,NA,0,0,2.5851711756133127,1.553104523084302,NA
SAP30L,Q9HAJ7,B5r_IKZF3-IgG,-0.2510319340880765,0.16036257559828204,-1.5654022339783735,9,0.1519290794548096,0.4120075378507568,NA,0.375,0.041666666666666664,0.8183590935626636,0.3850948382944321,NA
NMNAT1,Q9HAN9,B5r_IKZF3-IgG,-0.16680041587997432,0.2625649420803538,-0.6352729902110379,9,0.5410633598832453,0.783185526724041,NA,0.28125,0.03125,0.2667518749369454,0.10613534689690439,NA
PLEKHA5,Q9HAU0,B5r_IKZF3-IgG,0.2465438167712811,0.1163463848116816,2.119050086260413,7,0.0718221727372379,0.2677420680877278,NA,0.25,0,1.143741460898611,0.5722833863663457,NA
UPF2,Q9HAU5,B5r_IKZF3-IgG,-0.1576660504117937,0.04740043015107802,-3.326257797856882,9,0.008851662220282996,0.07030699171408775,NA,0.4609375,0.0234375,2.0529751671200756,1.153001484199791,NA
GNB4,Q9HAV0,B5r_IKZF3-IgG,0.14860010839128623,0.11841802017829849,1.254877493877566,9,0.24112906843749582,0.5205992892343512,NA,0.4464285714285714,0.017857142857142856,0.6177504316754895,0.28349642916149287,NA
XPO5,Q9HAV4,B5r_IKZF3-IgG,0.12076567167362738,0.108587968330548,1.1121459728025278,9,0.29489884764306495,0.5794350911559962,NA,0.33333333333333337,0,0.5303269245090222,0.23699520703710344,NA
CLK4,Q9HAZ1,B5r_IKZF3-IgG,-0.16252805861853672,0.1526639841035298,-1.0646129771401587,9,0.31477859884218895,0.6010400663984955,NA,0.28125,0.03125,0.5019948021093211,0.22109657619062908,NA
PLEKHA2,Q9HB19,B5r_IKZF3-IgG,0.3132401577301361,0.18109255062271398,1.7297241474208225,9,0.11773601252395105,0.3552704353540701,NA,0.30000000000000004,0.1,0.9290906769336482,0.4494409318205993,NA
SP110,Q9HB58,B5r_IKZF3-IgG,-0.2660402969936176,0.13119370856722704,-2.0278434072720164,9,0.07318899269951373,0.27049887040622517,NA,0.375,0.041666666666666664,1.1355542299978931,0.5678345441521161,SAND
CACYBP,Q9HB71,B5r_IKZF3-IgG,0.07511882472083807,0.10148923271917368,0.7401654609873346,9,0.47806265998423303,0.7269812724891908,NA,0.375,0.020833333333333332,0.3205151763964474,0.138476776705422,NA
RRAGC,Q9HB90,B5r_IKZF3-IgG,-0.011716332931566605,0.09811662403956486,-0.11941231209547194,9,0.9075717241580104,0.9635046010487774,NA,0,0,0.042119043233818966,0.01614620710575299,NA
PATZ1,Q9HBE1,B5r_IKZF3-IgG,0.5641992102593257,0.09039253036157016,6.241657446721854,6,7.832625971335716e-4,0.011854715775593026,NA,0.6875,0.3125,3.106092611675617,1.9261088540494624,C2H2 ZF; AT hook
LY9,Q9HBG7,B5r_IKZF3-IgG,-0.020616818682403167,0.06228702087596732,-0.3309970262256982,9,0.7482229730857397,0.9029727137879077,NA,0.33333333333333337,0,0.12596896155989123,0.04432537308670305,NA
RDH14,Q9HBH5,B5r_IKZF3-IgG,0.03157515227771863,0.2108989271232628,0.1497169886467184,9,0.8842893140210455,0.9517941489137143,NA,0,0,0.05340562307910485,0.02145696932324326,NA
