GENE	H3k27ac_15_DMSO_compare_TSS_SIGNAL	H3k27ac_15_DMSO_compare_DISTAL_SIGNAL
SNX5	29319.3734	13486.5729
SNX6	1654.9500000000003	18258.9527
SNX8	1642.74	20740.375500000002
SNX9	0.0	2237.4517
SOAT1	4070.6049999999996	2238.2807999999995
SOAT2	2053.2	133321.8068
SOBP	0.0	4.864
SOCS1	5016.448799999999	12243.301599999999
SOCS2	3173.808	3670.3264
SOCS3	0.0	3521.8143999999993
SOCS4	2921.8176	9729.541299999999
SOCS5	4183.024399999999	29.3062
SOCS6	1199.8767	11049.6113
SOCS7	2159.6834	9526.4442
SOD1	6915.6941	1984.1414
SOD2	3432.3626999999997	364.4705
SOHLH2	0.0	5954.8109
SOLH	6457.5488000000005	1491.9185
SON	27857.5404	1393.1297000000002
SORBS1	1102.4475	21.0848
SORBS2	0.0	27970.331
SORBS3	0.0	1552.575
SORD	1755.1098	1460.6758
SORL1	0.0	3101.0011
SORT1	0.0	4133.4764000000005
SOS1	9580.199999999999	23357.3286
SOS2	2203.729	1256.844
SOST	0.0	0.0
SOSTDC1	0.0	28.386400000000002
SOX10	0.0	12825.568
SOX11	0.0	38977.64230000001
SOX12	3036.7999999999997	5506.0659000000005
SOX15	0.0	2637.8665
SOX17	0.0	2387.1148000000003
SOX18	0.0	3208.7059000000004
SOX2	6523.6	5444.098
SOX2OT	0.0	1329.2775000000001
SOX30	0.0	2878.1301000000003
SOX4	1123.6302	5593.066000000001
SOX5	0.0	415.065
SOX9	0.0	758.7951
SP1	14048.8839	110701.21900000001
SP100	2499.9146	8427.8764
SP110	3187.6000000000004	6437.3913999999995
SP140	3187.6000000000004	6437.3913999999995
SP140L	1522.6189	4208.8132
SP2	14622.0	4446.4471
SP3	29832.420599999998	25046.9779
SP4	5003.9865	6226.8558
SP5	0.0	1918.8413
SP6	0.0	4357.197700000001
SP7	0.0	22558.3476
SP8	0.0	5529.940799999999
SP9	0.0	1969.2021
SPA17	1931.1705	6566.214899999999
SPACA3	0.0	7407.8027
SPACA4	0.0	4256.1934
SPACA5	2177.9988000000003	13327.0455
SPACA5B	0.0	13327.0455
SPAG1	1337.0983999999999	4974.731
SPAG11B	0.0	447.146
SPAG16	3789.3419999999996	1515.8265
SPAG4	2337.92	2067.2138999999997
SPAG5	13528.2	5183.1265
SPAG6	81.4308	24440.552699999997
SPAG7	10836.5052	13506.1093
SPAG8	2242.0645	15843.137700000001
SPAG9	8810.4	4169.3768
SPAM1	0.0	14665.954300000001
SPANXC	0.0	0.0
SPANXD	0.0	8246.0544
SPANXE	0.0	8246.0544
SPANXN2	0.0	368.4118
SPANXN3	0.0	5907.5581
SPANXN4	0.0	1391.2668
SPANXN5	0.0	4169.9302
SPARC	0.0	32935.3229
SPAST	3608.5812	1295.4014
SPATA1	4985.023899999999	3094.3589
SPATA17	9334.402	0.0
SPATA18	0.0	0.0
SPATA2	15106.5622	4026.5643
SPATA20	0.0	0.0
SPATA21	0.0	7644.441199999999
SPATA22	0.0	12446.841499999999
SPATA24	4760.0	41267.8293
SPATA2L	1636.7412	8555.5755
SPATA3	0.0	4407.4207
SPATA4	1929.0960000000002	3031.8702
SPATA5	4411.2857	3972.1967999999997
SPATA5L1	9168.2	5000.3569
SPATA7	904.0537	1095.9353999999998
SPATA9	0.0	8002.6234
SPATC1	0.0	16618.8966
SPATS1	0.0	14823.4606
SPATS2	10959.6	13402.7396
SPATS2L	6064.5671999999995	13091.025800000001
SPC24	4868.391	18029.2624
SPC25	3563.8812	0.0
SPCS1	12665.129599999998	19605.6925
SPCS2	10524.2357	13233.300800000003
SPCS3	9795.0	7310.8895999999995
SPDEF	0.0	29158.3255
SPDYA	0.0	2464.6702999999998
SPDYC	0.0	19738.7566
SPDYE1	0.0	4309.4478
SPDYE2	0.0	32242.7254
SPDYE3	0.0	28838.803099999997
SPDYE4	0.0	3670.7614000000003
SPDYE5	0.0	10169.072000000002
SPDYE6	0.0	208923.90360000002
SPDYE7P	0.0	6837.2334
SPDYE8P	74.4992	7014.097300000001
SPECC1	3707.5104	30415.1669
SPECC1L	6514.1068	3396.2291999999998
SPEF1	0.0	8112.936500000001
SPEF2	3088.1088	0.0
SPEG	0.0	578.9569
SPEM1	0.0	4192.3995
SPEN	8847.368	35466.6903
SPERT	12483.0	23540.504400000005
SPG11	8251.2616	31436.4301
SPG20	0.0	5045.22
SPG21	3597.0032	74061.68299999999
SPG7	1902.886	6534.068700000001
SPHAR	0.0	5383.4057
SPHK1	1192.0544	24029.256
SPHK2	5523.4986	4256.1934
SPHKAP	0.0	543.583
SPI1	2934.2262	4585.2813
SPIB	0.0	704.6211
SPIC	0.0	146.48139999999998
SPICE1	4867.59	9796.5756
SPIN1	4714.2688	1866.8119
SPIN2A	0.0	0.0
SPIN2B	1411.59	0.0
SPIN3	1143.6988000000001	0.0
SPIN4	2638.4714	0.0
SPINK1	0.0	11451.438
SPINK14	0.0	10330.853000000001
SPINK2	0.0	18947.930399999997
SPINK4	0.0	28165.2612
SPINK5	0.0	14018.128900000002
SPINK7	0.0	9.1107
SPINK8	0.0	22.720299999999998
SPINK9	0.0	9.1107
SPINT1	2484.8029	16360.848599999998
SPINT2	1421.1288	486.5073
SPINT3	0.0	1216.6668
SPINT4	0.0	782.7908
SPIRE1	0.0	3973.1184999999996
SPIRE2	0.0	14231.178600000003
SPN	0.0	16499.1908
SPNS1	3211.488	2628.2090000000003
SPNS2	1080.333	5066.413199999999
SPNS3	0.0	24514.959700000003
SPO11	0.0	42444.051499999994
SPOCD1	0.0	8143.0059
SPOCK2	0.0	493.2948
SPON2	0.0	23060.692
SPOP	5292.705	45064.880699999994
SPOPL	4033.3680000000004	23.751
SPP1	0.0	2151.9219000000003
SPP2	0.0	9170.2687
SPPL2A	5986.9178999999995	545.4765
SPPL2B	6972.051600000001	47654.4039
SPPL3	803.7576	5180.593200000001
SPR	0.0	0.0
SPRED1	6734.0	14686.117000000002
SPRED2	4456.400000000001	27998.766900000002
SPRED3	0.0	626.2370999999999
SPRN	0.0	25798.8325
SPRNP1	0.0	2631.9515
SPRR2C	0.0	2081.565
SPRR2G	0.0	2081.565
SPRY1	4756.4684	4727.933
SPRY3	0.0	363.46099999999996
SPRY4	1154.1181	3788.9984
SPRYD3	4398.7384	411.73699999999997
SPRYD4	5229.8	3993.1024999999995
SPRYD5	0.0	917.0388
SPSB1	0.0	0.0
SPSB2	3296.816	93819.2595
SPSB3	4065.5723000000003	2093.4538000000002
SPTAN1	2794.5458999999996	2673.5801999999994
SPTB	0.0	7708.087099999999
SPTBN1	9882.8	38844.9749
SPTBN2	0.0	8992.641
SPTBN4	0.0	11503.2802
SPTBN5	0.0	672.1596
SPTLC1	4411.89	0.0
SPTLC2	1002.3645999999999	57.62
SPTLC3	3243.3768	522.995
SPTY2D1	6202.3988	94.6364
SPZ1	0.0	6162.2552000000005
SQLE	0.0	14.184600000000001
SQRDL	10332.928	10185.6713
SQSTM1	16252.6181	16058.0403
SR140	8873.7924	3586.4861
SRA1	3716.8128	4071.1599999999994
SRBD1	7693.7172	8194.5443
SRC	0.0	8775.0941
SRCAP	13077.7129	31342.2321
SRCIN1	0.0	61028.479999999996
SRCRB4D	0.0	22383.697600000003
SRD5A1	11395.9712	18441.3666
SRD5A3	4319.3787	210.7352
SREBF1	2975.454	12838.348100000001
SREBF2	8612.8	30230.068399999996
SREK1	14219.5693	769.5571
SREK1IP1	7691.0401	0.0
SRF	3776.8367999999996	7418.205400000001
SRFBP1	2633.7466	27.460800000000003
SRGAP1	0.0	662.1517
SRGAP2P2	3216.2000000000003	18493.163500000002
SRGAP3	0.0	629.8732
SRGN	14183.400000000001	11209.1501
SRI	4219.740000000001	985.27
SRL	0.0	10780.084
SRM	4728.4	200.50900000000001
SRMS	0.0	2527.985
SRP14	6339.400000000001	68628.26219999998
SRP19	6405.85	33223.4737
SRP54	4778.2	2033.1107
SRP68	7113.544	4360.3418
SRP72	6453.8	3031.7666
SRP9	12973.0	68920.9017
SRPK1	3954.4398	1699.909
SRPK2	4547.321599999999	19745.140599999995
SRPK3	0.0	1779.216
SRPR	6070.0095	81790.71919999999
SRPRB	0.0	3335.904
SRPX	0.0	346.1648
SRR	4458.5586	47522.8945
SRRD	5016.589199999999	26387.690200000005
SRRM1	12234.199999999999	5936.5885
SRRM2	15493.441599999998	10995.933300000002
SRRM3	0.0	691.4936
SRRM5	0.0	5177.2044000000005
SRRT	5672.7888	21.579800000000002
SRSF1	18247.800000000003	3549.5734
SRSF10	10893.0046	4505.9805
SRSF11	5483.162899999999	10021.527199999999
SRSF12	0.0	5031.919400000001
SRSF2	15271.8991	22618.7906
SRSF2IP	14164.0	7329.2287
SRSF3	13613.4	27480.838300000003
SRSF4	13447.0	1629.55
SRSF5	4341.0588	5517.9015
SRSF6	9605.376	22.0985
SRSF7	7335.246	18218.335899999995
SRSF8	8689.408	9856.1763
SRSF9	1554.4556	7067.3962
SRXN1	4834.8005	128.38660000000002
SS18	17992.4	17566.9074
SS18L1	4396.062	1061.5462999999997
SS18L2	4030.2	7095.959100000001
SSB	3655.3804	331.77639999999997
SSBP1	7071.531499999999	1379.5978
SSBP2	17406.4	37844.441
SSBP3	2604.8365999999996	14225.3494
SSBP4	0.0	4628.244500000001
SSC5D	0.0	186.6699
SSFA2	4091.2846	1559.0376
SSH1	3612.5139	44091.06939999999
SSH2	6382.6325	61.425
SSH3	0.0	43741.681300000004
SSNA1	7374.7435000000005	7474.8805
SSPN	0.0	82390.5766
SSPO	0.0	74.261
SSR1	8044.2925	5373.9517
SSR2	5338.7796	79371.29899999998
SSR3	8659.1631	18321.8487
SSR4	4972.3948	1779.216
SSRP1	4547.5272	3819.1140000000005
SSSCA1	10055.0872	104264.9402
SST	0.0	1067.4936
SSTR2	0.0	2811.9992
SSTR3	0.0	123730.91389999999
SSU72	5459.0822	26115.3761
SSX2IP	1953.0984	1603.5677
SSX3	111.762	6177.5401999999995
SSX4	0.0	9620.1608
SSX6	0.0	5433.88
ST13	14805.4495	3292.7367
ST13P4	0.0	10797.961
ST14	2593.37	23470.3357
ST18	0.0	2890.0872
ST20	5551.6296	2113.6995
ST3GAL1	6682.400000000001	63630.659700000004
ST3GAL2	1876.8203999999998	36482.2123
ST3GAL3	4409.1685	3180.0519000000004
ST3GAL4	904.9082	16583.1594
ST3GAL5	8926.4	16016.0705
ST3GAL6	19711.2	75190.37299999999
ST5	2901.7345000000005	11324.087000000001
ST6GAL1	3194.425	154205.2352
ST6GAL2	0.0	1578.0328000000002
ST6GALNAC1	0.0	11878.145799999998
ST6GALNAC2	0.0	13835.6637
ST6GALNAC3	0.0	1196.4104
ST6GALNAC4	11230.6	39081.010599999994
ST6GALNAC6	0.0	37682.3525
ST7	11314.2056	2616.2800999999995
ST7L	13200.3138	2311.3899999999994
ST7OT1	8495.524	2616.2800999999995
ST7OT2	0.0	1561.9328
ST7OT3	0.0	1561.9328
ST7OT4	11037.142399999999	2616.2800999999995
ST8SIA1	0.0	9437.6196
ST8SIA2	1862.6991	0.0
ST8SIA3	0.0	1989.0967
ST8SIA4	9862.252199999999	38839.8403
STAB1	0.0	1171.8694
STAB2	0.0	1572.1398
STAC	0.0	456.8673
STAC2	0.0	7581.9003999999995
STAC3	0.0	1924.8537000000001
STAG1	19189.800000000003	4265.7011
STAG2	15215.494599999998	3775.6503000000002
STAG3	0.0	8901.826
STAG3L1	7060.6	13764.582300000002
STAG3L2	8110.655400000001	3000.5048
STAG3L3	7296.996800000001	8729.5416
STAG3L4	4822.891600000001	4.134
STAM	12517.228500000001	37.3152
STAM2	10261.3056	296.78180000000003
STAMBP	3587.2654999999995	0.0
STAMBPL1	10849.7018	487.884
STAP1	445.0008	4891.9659
STAP2	1499.46	12239.6044
STAR	0.0	2609.4219
STARD10	5451.8648	16740.473100000003
STARD13	3194.945	3122.6931
STARD3	5365.3444	1828.569
STARD3NL	1894.7295	0.0
STARD4	5163.5858	17.8136
STARD5	4739.4	46193.891599999995
STARD6	0.0	4958.4646
STARD7	7777.4	32910.3456
STARD8	2067.486	1777.564
STARD9	2472.4756	22710.4901
STAT1	5419.533	10483.6755
STAT2	5725.2	11544.134
STAT3	2497.8184	6775.7814
STAT4	6083.8	2239.9480000000003
STAT5A	0.0	6259.3832
STAT5B	0.0	11695.5079
STAT6	8087.2189	6419.5963
STAU1	1429.9019999999998	1336.7618000000002
STAU2	11151.7475	3812.269
STBD1	11664.6	11506.701500000001
STEAP1	0.0	2355.7943
STEAP2	0.0	2355.7943
STEAP3	0.0	17905.4626
STEAP4	0.0	985.27
STH	0.0	847.2203999999999
STIL	5319.8	1376.1649
STIM1	15494.400000000001	27896.4768
STIM2	5880.456	4133.1123
STIP1	6969.8	21644.7152
STK10	3518.0879999999997	31473.9998
STK11	2818.332	18610.8236
STK11IP	4495.9725	498.55
STK16	4774.234200000001	5659.0207
STK17A	2975.0460000000003	12776.612399999998
STK17B	7652.2	52100.081399999995
STK19	7831.0160000000005	161.178
STK24	4428.4	8235.5702
STK25	0.0	788.0454000000001
STK3	999.2358	0.0
STK32A	0.0	1743.9795
STK32B	0.0	2086.0860000000002
STK32C	0.0	3708.5339
STK33	2895.2352	13934.429900000001
STK35	19531.4	3323.2282
STK36	3460.6836	5678.1225
STK38	3506.6682	13157.474600000001
STK38L	5867.7168	61846.4076
STK39	2709.3176	354.622
STK4	7195.8	50254.51270000001
STK40	11668.2	15370.5327
STMN1	3763.3874000000005	1095.6526
STMN2	0.0	2885.5935999999997
STMN3	0.0	16823.761000000002
STMN4	0.0	6129.442300000001
STOM	0.0	1206.6377
STOML1	2346.7918	4095.9067000000005
STOML2	5585.200000000001	11217.527999999998
STOML3	0.0	743.8124
STON1	0.0	280.7038
STON1-GTF2A1L	0.0	807.8534
STON2	1076.0565	58254.76839999999
STOX1	2358.2408	9.916699999999999
STRA13	4414.519799999999	11007.9826
STRA8	0.0	14862.6213
STRADA	13010.8	3710.5236999999997
STRADB	4275.9304	1014.9692000000001
STRAP	6914.031999999999	214.88160000000002
STRBP	2183.5085	30421.469600000004
STRC	0.0	0.0
STRN	4470.9828	82.52940000000001
STRN3	6018.13	254.66039999999998
STRN4	2588.8546	7536.8651
STS	0.0	838.6146
STT3A	11703.6	2827.1807
STT3B	13243.0	6373.4207000000015
STUB1	2106.402	4681.549500000001
STX10	2334.011	6180.357599999999
STX11	2816.7509999999997	4443.9866
STX12	2527.9165000000003	53.79
STX16	4768.4994	1603.6136999999999
STX17	6256.4815	6002.312399999999
STX18	6439.2	5396.0278
STX19	0.0	704.0229
STX1A	0.0	2778.8322
STX1B	0.0	1773.5431999999998
STX2	0.0	8783.354500000001
STX3	4411.8	3989.9064
STX4	3587.4	1105.7187
STX5	6669.8	14084.2367
STX6	3751.0778999999998	17889.8167
STX7	5627.4	2216.5461999999998
STXBP1	0.0	3404.6731999999997
STXBP2	2245.8742	18.3309
STXBP3	2582.385	1264.0692
STXBP4	4679.4805	544.0238
STXBP5	1925.7654000000002	3194.4815
STXBP5L	3196.2818	305.671
STYK1	0.0	3038.625
STYX	1100.5420000000001	160.2612
STYXL1	6485.5691	29.199
SUB1	14808.0	81855.2867
SUCLA2	998.1603	456.72209999999995
SUCLG1	8314.8825	0.0
SUCLG2	6171.228	2257.1233
SUDS3	3487.4629	626.7982
SUFU	2339.6719999999996	14574.411800000002
SUGP1	8336.9882	6476.9142
SUGP2	8470.9108	21231.1294
SUGT1	6212.4504	1372.7358
SUGT1P1	1734.1088	18379.049400000004
SUGT1P3	1966.1796000000002	9843.0045
SULF1	2952.1169999999997	27702.023800000003
SULF2	2010.8808999999999	37578.213200000006
SULT1A1	0.0	4005.5137
SULT1A2	0.0	759.5855999999999
SULT1A4	3651.8721	11444.1806
SULT1B1	0.0	3547.0944
SULT1C2	0.0	1935.9412000000002
SULT1C2P1	0.0	1935.9412000000002
SULT1C4	0.0	2028.1674000000003
SULT1E1	0.0	3547.0944
SULT2B1	0.0	5463.0262
SULT4A1	0.0	0.0
SULT6B1	0.0	5924.6592
SUMF1	2116.5945	0.0
SUMF2	5820.1627	3080.5822000000003
SUMO1	3300.9097	1358.8663000000001
SUMO1P1	0.0	57941.6804
SUMO1P3	0.0	2614.0265
SUMO2	9535.0	6116.019
SUMO3	3072.0190000000002	2475.558
SUMO4	0.0	2726.9983
SUN1	6005.7293	1918.946
SUN2	11852.4042	28309.6726
SUN3	0.0	8641.8871
SUN5	0.0	688.611
SUOX	2783.1091	4705.6129
SUPT16H	16551.600000000002	10126.1661
SUPT3H	8468.086	33280.2782
SUPT4H1	7248.3138	98454.9476
SUPT5H	6981.8292	69524.11119999998
SUPT6H	9748.8416	6969.8657
SUPT7L	5767.347400000001	553.8701
SUPV3L1	9709.4	19837.9585
SURF1	2020.9717	333.96310000000005
SURF2	2015.3313	333.96310000000005
SURF4	2979.7358	523.3847000000001
SURF6	1443.8955	333.96310000000005
SUSD1	0.0	625.3444
SUSD2	0.0	15194.226499999999
SUSD3	945.4815000000001	15959.6523
SUSD5	0.0	2326.9921999999997
SUV39H1	5612.4	7257.8662
SUV39H2	6118.8566	15829.6613
SUV420H1	6171.8	10453.1029
SUV420H2	7059.8	34710.8941
SUZ12	8030.599999999999	4499.292799999999
SUZ12P	6875.6	7156.5043
SV2A	0.0	52905.73789999999
SV2B	0.0	792.9921999999999
SV2C	2634.468	4495.535899999999
SVEP1	0.0	174.3416
SVIL	1531.1996000000001	2148.5202
SVIP	4991.4104	9488.6252
SVOP	0.0	6840.319100000001
SWAP70	0.0	8923.2673
SYAP1	2212.9541	21.466800000000003
SYCE1	0.0	2631.9515
SYCE1L	0.0	18.4023
SYCE2	0.0	17134.5678
SYCN	0.0	0.0
SYCP1	0.0	1026.0378
SYCP2	0.0	3224.9266
SYCP3	88.72500000000001	43320.86370000001
SYDE1	0.0	12.1183
SYDE2	3976.2	1468.4059000000002
SYF2	5343.4	17063.2329
SYK	5820.849	42494.1857
SYMPK	4031.0893	8511.081899999997
SYN1	0.0	4479.014499999999
SYN3	0.0	578.9828
SYNC	0.0	13863.232300000001
SYNCRIP	15276.7375	5747.1253
SYNE1	0.0	8575.708700000001
SYNE2	1987.08	9132.438699999999
SYNGAP1	46.230900000000005	17656.730199999998
SYNGR1	0.0	98375.68669999999
SYNGR2	6313.080800000001	70338.5266
SYNGR3	0.0	2547.9435999999996
SYNGR4	12828.5248	56498.993599999994
SYNJ1	7327.664600000001	1913.9089999999999
SYNJ2	1830.3216	0.0
SYNJ2BP	626.7632	0.0
SYNM	0.0	4241.29
SYNPO	0.0	14.191099999999999
SYNPO2	0.0	1647.5203999999999
SYNPO2L	367.1388	6474.7062
SYNRG	6253.0	2204.5145
SYP	0.0	16835.8371
SYPL1	4614.6774000000005	9814.478799999999
SYPL2	0.0	5372.374500000001
SYS1	5301.4562000000005	6688.3581
SYS1-DBNDD2	5301.4562000000005	6688.3581
SYT1	7627.6528	5999.6892
SYT10	0.0	3592.9299
SYT11	2932.3774	36823.4137
SYT12	0.0	14008.843
SYT13	0.0	907.3231999999999
SYT15	0.0	3468.4038
SYT17	0.0	668.1524000000001
SYT2	0.0	9369.0535
SYT5	0.0	26305.101199999997
SYT6	0.0	611.094
SYT8	0.0	6687.4944000000005
SYT9	0.0	1071.6924000000001
SYTL1	1134.5535	9049.9448
SYTL2	0.0	7986.5809
SYTL3	0.0	2871.3696
SYTL4	0.0	0.0
SYTL5	0.0	1031.5008
SYVN1	23085.8	20422.2087
TAAR3	0.0	977.1268
TAAR5	0.0	2216.5461999999998
TAAR6	0.0	2216.5461999999998
TAAR8	0.0	2216.5461999999998
TAAR9	0.0	2216.5461999999998
TAB1	7274.2698	108404.54780000001
TAB2	3446.6	13883.503499999999
TAB3	3353.0	1339.0053
TAC3	0.0	7656.729700000001
TAC4	0.0	19515.581499999997
TACC1	4846.3733999999995	27105.108900000003
TACC2	0.0	1453.8898
TACC3	8243.8162	3837.1582
TACO1	2202.4521	146.64440000000002
TACR2	0.0	712.2064
TACSTD2	0.0	204.96140000000003
TADA1	8168.541	187.31150000000002
TADA2A	6903.327799999999	4699.016100000001
TADA2B	2409.3932	15156.7601
TADA3	16448.8105	350.7822
TAF1	4107.2	680.895
TAF10	6445.2	1480.0280000000002
TAF11	4640.8767	1120.5702999999999
TAF12	8505.800000000001	17107.5616
TAF13	1362.2784000000001	325.1649
TAF15	10426.6	1548.5767
TAF1A	3333.4308	12994.4383
TAF1B	6580.4032	1685.2694000000001
TAF1C	826.8035	15585.296699999999
TAF1D	11951.527300000002	5844.4457999999995
TAF1L	0.0	1133.2106
TAF2	3849.5958	91160.6134
TAF3	2451.009	50.4336
TAF4	1600.2754999999997	2258.0389999999998
TAF4B	2796.4812	17793.588999999996
TAF5	4794.0344000000005	3273.5855
TAF5L	5297.6346	1727.2592
TAF6	5926.2693	2700.4809999999998
TAF6L	6773.933	18285.1102
TAF7	4816.9556	0.0
TAF7L	0.0	738.1227
TAF8	4628.0416	48.13270000000001
TAF9	11101.8708	8284.6508
TAF9B	2281.3892	5452.6032
TAGAP	0.0	5258.545800000001
TAGLN	0.0	831.5071
TAGLN2	8804.4	15010.641899999999
TAGLN3	0.0	9967.1621
TAL1	0.0	616.8666999999999
TAL2	0.0	237.59120000000001
TALDO1	9058.8	6198.764899999999
TANC2	0.0	1999.431
TANK	6315.4269	10916.526
TAOK1	4631.6140000000005	2459.6083
TAOK2	3875.6	819.184
TAOK3	0.0	626.7982
TAP1	12390.9882	3965.2818
TAP2	2279.1079999999997	1630.7075
TAPBP	11356.199999999999	26700.037099999998
TAPBPL	22285.626600000003	57835.0282
TAPT1	5467.1936	132.0401
TARBP1	5483.539000000001	16542.291400000002
TARBP2	11350.891599999999	96034.75460000001
TARDBP	10793.6	850.9477
TARM1	0.0	622.9412
TARP	0.0	67308.162
TARS	7498.8752	573.755
TARS2	4516.9221	96098.8167
TARSL2	3114.6225000000004	6805.0615
TAS1R1	2049.5365	7865.980299999999
TAS1R2	0.0	19149.437700000002
TAS1R3	0.0	1240.3447999999999
TAS2R10	0.0	436.6722
TAS2R3	0.0	24.901799999999998
TAS2R30	0.0	0.0
TAS2R38	0.0	10690.1068
TAS2R39	0.0	3478.487
TAS2R4	0.0	2329.3118
TAS2R40	0.0	3621.8198
TAS2R41	0.0	1235.251
TAS2R42	0.0	0.0
TAS2R43	0.0	0.0
TAS2R5	0.0	2329.3118
TAS2R60	0.0	1235.251
TAS2R7	0.0	1352.9616
TAS2R8	0.0	1352.9616
TAS2R9	0.0	1352.9616
TASP1	1687.8288000000002	0.0
TAT	0.0	20000.0854
TATDN1	5479.6796	10549.560099999999
TATDN2	3116.4	10502.0961
TATDN3	10921.7344	9770.904700000001
TAX1BP1	5191.154100000001	474.3994
TAX1BP3	3841.3817999999997	17553.849000000002
TAZ	5044.750599999999	33119.9891
TBC1D1	3227.604	3568.7085
TBC1D10A	2752.3010000000004	14209.577
TBC1D10B	2978.0	23701.3535
TBC1D10C	0.0	17428.8406
TBC1D12	4483.924	7239.2741
TBC1D13	1649.9898	12695.541599999999
TBC1D14	13578.681799999998	15156.7601
TBC1D15	4168.332	494.7143
TBC1D16	0.0	822.5722000000001
TBC1D17	28499.200100000002	12364.519400000001
TBC1D19	4228.0449	0.0
TBC1D2	10806.8789	471.48
TBC1D20	3900.5792	3728.0665
TBC1D21	0.0	1451.6406
TBC1D22A	6093.5094	6487.109399999999
TBC1D22B	3327.89	32403.113
TBC1D23	2471.826	1322.578
TBC1D24	1297.1717	3004.9519
TBC1D25	2270.3346	5372.8386
TBC1D26	0.0	0.0
TBC1D28	0.0	3900.6126
TBC1D29	0.0	5938.7411
TBC1D2B	1361.085	13241.3621
TBC1D3	0.0	0.0
TBC1D30	2833.776	9052.047900000001
TBC1D3B	0.0	91140.57999999999
TBC1D3C	0.0	137588.67680000002
TBC1D3G	0.0	4722.944100000001
TBC1D3H	0.0	643.8738
TBC1D4	1507.0176000000001	0.0
TBC1D5	16398.4297	2590.083
TBC1D7	7936.076400000001	39889.1461
TBC1D8	0.0	1149.5871
TBC1D9	9232.1946	38861.634699999995
TBC1D9B	0.0	9238.8212
TBCA	7512.0505	192.80329999999998
TBCB	5414.0383999999995	13406.0619
TBCC	7464.2	49113.4722
TBCCD1	16853.722	2539.3094
TBCD	2533.5103999999997	12439.9572
TBCE	2594.1436	2625.7177
TBCEL	1712.07	2374.1048
TBCK	10831.7091	0.0
TBK1	6645.2	1849.9284000000002
TBKBP1	0.0	11053.8475
TBL1X	2989.3016	1459.3164000000002
TBL1XR1	23099.2	57996.113
TBL2	3210.24	2599.7264000000005
TBL3	3442.4	2547.9435999999996
TBP	1949.1064000000001	556.3561
TBPL1	3797.8	625.347
TBPL2	0.0	4057.9088
TBRG1	3996.2098	381.5175
TBRG4	7575.599999999999	2607.6348
TBX1	0.0	2702.0253000000002
TBX10	0.0	16004.682
TBX15	0.0	2161.0982
TBX18	0.0	2282.9610000000002
TBX19	0.0	10941.3262
TBX2	0.0	6392.7692
TBX20	0.0	1111.9868000000001
TBX21	0.0	6004.6093
TBX6	4514.9535	37826.9978
TBXA2R	0.0	8152.1698
TBXAS1	3096.2967	51005.6124
TCAM1P	0.0	2470.9399
TCAP	0.0	60327.0354
TCEA1	5841.599999999999	3912.3512
TCEA2	1995.4751999999999	3016.4561000000003
TCEA3	0.0	58146.017400000004
TCEAL1	2898.2288	3223.1992
TCEAL2	0.0	109.25949999999999
TCEAL3	787.0107999999999	3223.1992
TCEAL4	485.3547	3159.1547
TCEAL5	0.0	0.0
TCEAL6	0.0	109.25949999999999
TCEAL7	0.0	717.174
TCEAL8	1329.6976	0.0
TCEANC	5267.9142	9585.8136
TCEB1	5718.4	3715.956
TCEB2	14382.6	11925.7673
TCEB3	4462.6048	1283.6785
TCEB3B	0.0	33.187
TCEB3C	0.0	33.187
TCEB3CL	0.0	33.187
TCERG1	7628.8373	148.8416
TCF12	7905.9765	5014.2754
TCF15	0.0	155.4616
TCF19	5365.3827	18541.5737
TCF20	0.0	0.0
TCF21	0.0	2381.5186999999996
TCF23	0.0	39999.52620000001
TCF24	0.0	1851.9822
TCF25	6668.400000000001	7575.066100000001
TCF3	27294.398200000003	17038.4846
TCF4	4809.0	1599.8138
TCF7	0.0	3380.5549
TCFL5	0.0	3611.4959
TCHH	0.0	37305.541800000006
TCHHL1	0.0	37305.541800000006
TCHP	2997.1612	4654.4268999999995
TCIRG1	4954.6432	24937.613599999997
TCL1A	0.0	1516.2476
TCL1B	0.0	1516.2476
TCL6	0.0	1516.2476
TCN1	0.0	2223.6881000000003
TCN2	7917.0338	6860.9908000000005
TCOF1	2746.2208	8954.928999999998
TCP1	4521.513599999999	364.4705
TCP10L	0.0	8991.534300000001
TCP10L2	0.0	3431.8647
TCP11	0.0	2169.3938
TCP11L1	12135.2571	0.0
TCP11L2	9139.0	3738.3385000000003
TCTA	9115.004799999999	13015.8046
TCTE1	0.0	19276.742299999998
TCTE3	5014.952	1098.0308
TCTEX1D1	0.0	26375.445900000002
TCTEX1D2	9008.6868	3541.8345
TCTEX1D4	0.0	27837.6604
TCTN1	867.1986	15563.8822
TCTN2	0.0	8.554
TCTN3	1563.9869	2198.3112
TDG	8908.164299999999	32149.4885
TDGF1	0.0	82527.993
TDH	0.0	2963.0725
TDO2	0.0	11278.8071
TDP1	4570.5672	716.0652
TDP2	5854.9171	22057.029599999998
TDRD1	0.0	1008.6632
TDRD10	0.0	68356.6954
TDRD12	0.0	20.0705
TDRD3	7662.8418	279.0175
TDRD7	1402.7720000000002	4924.1972000000005
TDRD9	0.0	0.0
TDRKH	0.0	7086.995599999999
TEAD1	3751.3999999999996	22017.8595
TEAD2	0.0	7083.027599999999
TEAD3	0.0	1139.424
TEAD4	0.0	159.2514
