siIRF4 KMS12BM	siIRF4 MM1R	LOG2_FOLD_CHANGE	P_VALUE
MAP3K2	11.153169577	21.66178029	0.957698054364594	0.00408127571420431
MAP3K3	12.5721420566667	25.32509739	1.01033733823852	1.8233877947338e-05
MAP3K4	25.71224897	12.8593607866667	-0.999636872776022	0.00110645128365427
MAP3K5	14.38005074	17.54561994	0.287042157100003	0.00319074532509695
MAP3K6	3.31380653566667	0.903200197	-1.87537167271137	0.00684509405323533
MAP3K7	46.39546938	32.4603108533333	-0.515307114080576	0.00101625728477441
MAP3K7CL	5.067826568	3.085425717	-0.715897591699258	0.0117624794368449
MAP3K8	0.142779788333333	6.359945466	5.47715072157717	0.00651140376794899
MAP3K9	3.82557153533333	0.785643257666667	-2.28372902862592	0.00687747483267371
MAP4	71.47815107	38.45724659	-0.894246842330925	0.000319144756386326
MAP4K1	93.5950210766667	112.235543733333	0.262025942886468	0.000195478881615463
MAP4K2	29.72848206	12.3630167033333	-1.26581498229822	0.000935662753155153
MAP4K3	3.664104679	12.0261486833333	1.71464207510908	5.66930277672082e-06
MAP4K4	27.55280396	22.1594495666667	-0.314277098920377	0.0381102830457949
MAP4K5	17.4623803766667	9.391715046	-0.894789691291127	0.000215252397783925
MAP6D1	3.08836353433333	2.739171374	-0.173103053771738	0.326266443472976
MAP7	2.589053864	9.36467873966667	1.85480452277375	7.85723293957616e-06
MAP7D1	50.5729591466667	122.498725266667	1.27632863484643	0.00033348375813917
MAP7D3	16.6977781066667	14.5922977066667	-0.194449074706751	0.0331171967923901
MAP9	1.15972840833333	9.072222942	2.96766910715686	0.00464438848963197
MAPK1	29.3218693133333	41.0651141833333	0.485936229172116	0.00875101577149182
MAPK11	57.4809640833333	6.17354973266667	-3.21891209013516	0.000577830753238339
MAPK12	103.5961387	73.24843633	-0.50010036393228	0.00766997831715942
MAPK13	68.3039360733333	44.27845997	-0.625363672220454	0.0160026743768616
MAPK14	76.39657627	43.33415401	-0.81800344508356	0.000144701026324991
MAPK1IP1L	33.7118604266667	19.20486763	-0.811784226162207	0.000786264288306438
MAPK3	89.0479592233333	112.132971133333	0.332556091309534	0.00924088308902201
MAPK6	37.46906931	70.43902897	0.910674878009728	4.7229327102833e-05
MAPK7	5.55616790666667	8.44101955533333	0.603327068504274	0.0220973591390377
MAPK8	8.282303396	14.1874142033333	0.776507710546557	0.000934522967241808
MAPK8IP1	1.59288530466667	0.736367395	-1.11314473636469	0.0200649922903866
MAPK8IP3	40.7064793666667	39.35110082	-0.0488544559631451	0.639624845353876
MAPK9	13.2704443166667	18.6860058766667	0.493741551416395	0.00131512826578266
MAPKAP1	81.9013473566667	63.6490901633333	-0.36374729423321	0.00122470893493709
MAPKAPK2	52.234513	84.16871829	0.688280792099996	0.00474053167656107
MAPKAPK3	44.7643763033333	36.2377995633333	-0.304855731004458	0.00401330994694275
MAPKAPK5	46.6685539133333	18.4232547133333	-1.34092280894685	0.000141270308436625
MAPKAPK5-AS1	30.8663856766667	13.8739039666667	-1.15366275576553	1.25313269983148e-05
MAPKBP1	6.541689877	3.892752509	-0.748872742121642	0.00356470040242368
MAPRE1	267.6452594	181.204587033333	-0.562702623111381	1.03998001710187e-06
MAPRE2	11.36099711	42.2357022733333	1.89437357954647	3.93490131785995e-05
MAPRE3	1.871296574	14.39622276	2.94358020255439	0.000825363818692042
MAPT	3.13055814933333	0.461896115666667	-2.76077958021614	0.00579410351702252
3-Mar	1.38533364966667	5.638516931	2.02508226519411	1.85478167996511e-05
5-Mar	18.6417538966667	21.1315649133333	0.180862009700329	0.0216523640161361
6-Mar	57.68790677	133.0959605	1.20612596504822	2.62455093455724e-05
7-Mar	57.39387158	69.6999388333333	0.280260693424515	0.00608518175633883
8-Mar	5.224107929	17.1012203033333	1.71084266806034	5.7620985184259e-06
9-Mar	55.9451200466667	36.6626557766667	-0.609700998108392	0.00643933093416476
MARCKS	61.1025096	74.9296999333333	0.294306038427597	0.145420637778617
MARCKSL1	73.3279358566667	58.20111111	-0.333316233129652	0.00103298261471924
MARK1	0.0994735536666667	3.65826524633333	5.20070285529923	0.00428629519111535
MARK2	35.550607	34.9661645466667	-0.0239146381058923	0.684465644118002
MARK3	106.820963666667	31.4684037733333	-1.76321889915171	0.000714253989236124
MARK4	12.9510581933333	10.8198100566667	-0.259394808481079	0.0641772578228024
MARS	159.837768333333	128.401434666667	-0.315947023166814	0.0304511462712473
MARS2	45.6485409633333	35.8464197466667	-0.348739715712471	0.0121571470246372
MARVELD1	23.2189005833333	0.408623743666667	-5.82838281551399	0.00024500556351227
MASP2	3.39481653233333	5.87490266166667	0.791231340250686	0.0341144594844536
MAST1	7.91569729266667	0.186055649	-5.41091034358402	0.00152702354037223
MAST2	7.964686566	28.1446147766667	1.82116940810563	7.08111140491327e-05
MAST3	16.52043528	12.0830357066667	-0.451268740651154	0.0190124848735875
MAST4	1.83552984366667	3.38411204566667	0.88258076466874	0.00548032188529209
MASTL	16.31853885	23.6135096166667	0.533100596409222	0.0257882022774883
MAT2A	248.101576266667	306.1980098	0.303534004609765	3.75639056879155e-06
MAT2B	79.1741130966667	124.756555966667	0.656014924811247	6.68609141495415e-05
MATN1-AS1	0.747264218333333	0.673511927	-0.149914948464458	0.655908792929493
MATR3	139.570440566667	136.258043433333	-0.0346520315096987	0.482869912745906
MAU2	20.0549873333333	53.41859025	1.41338084790007	0.000272106105388813
MAVS	33.7532829233333	32.0333623333333	-0.075452592526546	0.114832572596292
MAX	66.2610859333333	39.1359481466667	-0.759667450040311	0.000670251183328114
MAZ	464.0521839	273.968496033333	-0.760277043876104	3.67216732005095e-05
MB21D1	70.6200367833333	25.1188515966667	-1.49130706506825	9.02781609991861e-08
MB21D2	6.86895791066667	6.96343609233333	0.0197081320541934	0.757343990343904
MBD1	58.29130359	60.9451058333333	0.064229705054908	0.350854692026343
MBD2	29.4665277133333	38.2419314266667	0.37607832345671	0.000340654565702265
MBD3	125.1521047	243.2813229	0.958943013270402	0.000107972837666634
MBD4	60.6808091266667	47.0604002733333	-0.366726731326344	0.00489667498680397
MBD5	0.460745426666667	5.18691670566667	3.49283545137527	0.000673760898952034
MBD6	24.7455251033333	28.9729871466667	0.227540779003089	0.0416135757212279
MBIP	30.9276577133333	18.2368976533333	-0.762037247822844	0.00698618015523119
MBLAC1	5.73691426633333	5.82395961466667	0.0217253932195806	0.861581109170276
MBLAC2	9.401352179	7.229882417	-0.378896087723764	0.0326335248953704
MBNL1	65.7431332666667	92.6147204066667	0.494401301352452	0.00242550316750808
MBNL2	37.6050447266667	27.83518362	-0.434016612562762	0.0313370435217447
MBNL3	26.5972423566667	13.6436698566667	-0.963044921814977	0.00549635081144688
MBOAT1	0.316713274333333	39.5402428966667	6.96400058738844	5.35985674760598e-05
MBOAT7	53.84315466	35.9165988833333	-0.584112198879788	0.00215967247031674
MBP	1.49060953833333	0.076679964	-4.28090892662292	0.00891861961234815
MBTD1	47.3337832166667	16.4035982033333	-1.52885792480925	0.00384804156802456
MBTPS1	39.2373086466667	42.19660159	0.104900724459236	0.0461096933186878
MBTPS2	17.80187777	16.3550795333333	-0.122290651816236	0.145170927274092
MC1R	6.340009562	4.198165828	-0.594725861874161	0.0413449793139358
MCAM	115.468576533333	8.890747171	-3.69905181465496	0.000524102789307554
MCAT	43.22433917	41.50346175	-0.0586122327668185	0.119379325749697
MCC	0.216754555	22.71632965	6.71152363124051	6.71241147799092e-05
MCCC1	65.1571806366667	77.1320667133333	0.243406588137659	0.00148825145381692
MCCC2	55.26904442	73.9690303366667	0.420449694416685	0.00130328718533639
MCEE	27.6213156066667	56.3614195766667	1.02892591233082	0.00147726963410501
MCF2L	18.79128527	0.329953531333333	-5.8316570778062	0.0039896842442284
MCF2L2	3.289989753	9.69879524466667	1.55972246061623	0.000502250013515607
MCFD2	41.5805973266667	47.53756484	0.193157518254231	0.0528734456784874
MCIDAS	7.29579115633333	2.23368609	-1.70763798100992	2.99930243579758e-05
MCL1	182.0076048	338.7031372	0.896022618073761	0.000451224782102681
MCM10	24.4373538166667	16.6342566266667	-0.554930677672564	0.00943891444647301
MCM2	316.1423304	181.250597966667	-0.802588465460715	0.00237131523656098
MCM3	285.808286	223.118080866667	-0.357240312578455	0.0157305527469783
MCM3AP	54.8563108866667	65.41406312	0.253943225061913	0.00674248207516135
MCM3AP-AS1	8.47489180766667	6.55288101466667	-0.37106561468099	0.0578450256423243
MCM4	271.843435933333	167.327116366667	-0.700104730785199	0.001672686248247
MCM5	307.454168166667	188.449043166667	-0.706196895752444	0.0032352390251097
MCM6	129.880578266667	118.297716733333	-0.13476348459532	0.199347269434767
MCM7	767.953293266667	240.243511666667	-1.67652110105267	3.25137006564852e-05
MCM8	63.8172346233333	29.1128349333333	-1.13229076176845	0.000487710304477164
MCM9	8.06128584166667	7.39890675566667	-0.123697861477644	0.0458305678680456
MCMBP	72.7799887466667	49.72047723	-0.549701684291286	0.00174183062724386
MCOLN1	13.1842247533333	47.31769575	1.84356707818426	4.36441006864063e-07
MCPH1	9.833608666	10.5824481303333	0.105880568780439	0.306286976290085
MCRS1	108.432538233333	105.4592692	-0.0401118384540809	0.152064670988057
MCTP1	0.528360593333333	2.930035203	2.4713232227305	0.00553243505201765
MCTS1	9.29577744666667	17.0293684933333	0.873377501768015	6.42433542776231e-05
MCTS2P	27.50068057	23.3196416266667	-0.237921704460398	0.0681188560040268
MCU	12.8761304866667	8.13478824733333	-0.662522404854314	0.00474771774114762
MCUR1	19.7824230366667	28.0949903666667	0.506093761181285	0.000115970547996382
MDC1	5.20552384766667	3.182663436	-0.709808752367215	0.00525594082119243
MDFIC	49.7802513633333	73.8822386033333	0.569654064919245	0.000427094033855772
MDH1	152.203357033333	153.896789033333	0.0159629513739787	0.453808509193136
MDH2	230.508465133333	177.447622533333	-0.377426487677727	0.000335077552748422
MDK	103.757539266667	1.2676213	-6.354948552833	0.000212151967779014
MDM1	15.0387193566667	10.3795787783333	-0.53493381975044	0.00581106205349776
MDM2	30.301462	236.4556365	2.96411022402252	5.64123206292288e-05
MDM4	10.8131777283333	24.8179243166667	1.19859190045603	9.88426119067944e-05
MDN1	34.45754378	23.4050924833333	-0.557997400558962	0.000102541584078814
MDP1	11.0177450233333	7.18046856	-0.617679086026983	0.00607379121592639
ME1	46.6331599566667	36.5124686466667	-0.352966978696692	0.0171534230706928
ME2	33.4597940066667	47.12302182	0.494003493142669	0.00364369044176345
ME3	0.0631274143333333	10.248430349	7.34292058768321	0.00142873542625971
MEA1	123.660267333333	144.5070566	0.224757914858206	0.0188785548166548
MEAF6	20.61142208	27.3285658166667	0.40696570355638	0.0161648660895004
MECP2	16.2107549166667	11.6438569	-0.477382262777012	0.000314807825581004
MECR	14.5286608233333	28.9480631866667	0.994565096834168	0.00417332890357241
MED1	50.9416331566667	37.8910182233333	-0.426989303173919	0.000139340286419177
MED10	91.3102754033333	129.458411766667	0.503639584685952	0.00261948461773406
MED11	31.6734995466667	37.7239871433333	0.252205889256396	0.0554097730947508
MED12	33.0574250566667	23.0762031766667	-0.518568482188284	0.00526347985829659
MED13	13.5850235733333	31.2659010333333	1.20257302502484	0.000204626275800092
MED13L	52.8720153766667	24.28092822	-1.12268074593955	0.00192980199933951
MED14	21.9386752733333	42.9980030433333	0.970793244393757	5.43892082561336e-05
MED14OS	3.10358488533333	10.692465041	1.78458697998879	0.00746539940218416
MED15	20.48682213	53.5144576666667	1.38523249400043	0.00375109962128819
MED16	56.2159575466667	188.286049733333	1.74387449417326	0.000169617229275971
MED17	32.1328908166667	25.73295652	-0.320433556634177	0.0117694830708465
MED18	13.8278349833333	27.4408325533333	0.988748961276947	0.000170608697265249
MED19	20.0651798	24.7888423233333	0.304996813070575	0.00852629160251791
MED20	43.6548681866667	28.4291956633333	-0.618769263469061	0.000294994411677832
MED21	28.7476740733333	26.6017164566667	-0.111925897121822	0.135911153827228
MED22	78.3046152733333	41.3532876433333	-0.921095312256138	2.58713270284202e-05
MED23	22.2074551833333	41.04853247	0.886286565247411	0.000262423531029047
MED24	107.125623666667	80.8449926166667	-0.406073279657674	0.00522574828244542
MED25	51.5673533066667	47.2613915	-0.125795894460725	0.159934126989979
MED26	24.9128249833333	26.84830054	0.107942145630583	0.171316556767568
MED27	30.6393683666667	23.2327049933333	-0.399229418782388	0.0302163252078856
MED28	87.83633574	54.1649406333333	-0.697458531063258	0.000109721594696173
MED29	40.18960565	40.6559295533333	0.0166433592743864	0.80289298216488
MED30	54.3829935233333	18.7966562966667	-1.53267952069648	0.000746979220772428
MED31	6.13649912066667	16.5403027366667	1.43049790402714	0.00085979600240354
MED4	27.6078677166667	22.42312027	-0.300092417117747	0.00539614645017723
MED6	66.4038851433333	18.4188359	-1.85008576924556	9.11601000340626e-07
MED7	10.86704427	17.2877011433333	0.669786442561179	0.00181341614620907
MED8	23.6308618666667	56.23793936	1.25087148457235	0.00168842802666813
MED9	15.5160946933333	19.9790391566667	0.364721716239678	0.0178639982129181
MEF2A	23.8465987066667	18.6726199333333	-0.352859141496689	0.0801219571062265
MEF2BNB	9.54231130666667	13.34617697	0.484015880764501	0.0640534280193184
MEF2C	1.32640196933333	259.725651	7.61332664019397	6.75755169699339e-05
MEF2D	56.83731526	77.9535046033333	0.455775474760223	0.00013052427019696
MEGF8	7.80866596633333	9.561056682	0.292093973589634	0.0624783627171815
MEGF9	4.84334526633333	13.27750796	1.45490863758536	5.11446792942633e-05
MEI1	9.03052305033333	9.579842777	0.0851924274400368	0.328217709181783
MEIG1	0.530268356666667	0.557156862333333	0.0713609027333264	0.920622063461136
MEIS1	0.237261598666667	22.2336999466667	6.55012562344981	0.000818045425801015
MEIS2	11.5120355633333	3.83245890866667	-1.58680072540254	0.00325887309178434
MELK	79.1996572133333	39.30891654	-1.0106375864073	0.00341020158577077
MEMO1, MEMO1	63.91062209	62.68711027	-0.0278869038603825	0.561775844355129
MEN1	95.97828171	30.90752646	-1.63474978541951	3.5631770499108e-06
MEPCE	77.9458999666667	75.97180638	-0.0370090131172005	0.565388062108968
MERTK	12.4111500233333	18.3587374	0.56483004005169	0.0627391920703192
MESDC1	23.5841014866667	75.95746701	1.68737715831024	0.00309360937937883
MESDC2	30.5744222333333	61.3224604033333	1.00409034620639	0.000515415703572603
MESP1	8.08701579333333	10.3016221796667	0.349192200090158	0.103648929168335
MEST	84.92263127	32.01664676	-1.40732685670091	0.00654901998420523
MET	5.05352788533333	0.762255045	-2.7289451910997	0.00381274219127102
METAP1	80.3113359333333	74.67780238	-0.10492416578218	0.017628406292091
METAP1D	4.98825918066667	24.93077155	2.32131919963343	0.00015069256947971
METAP2	120.396813866667	91.4748659866667	-0.396349911607337	0.00527194836914871
METRN	115.3302811	3.11100478966667	-5.21224693024787	0.00149054747978495
METTL1	45.4757812533333	37.3796443333333	-0.282845581007182	0.0177117481697529
METTL10	26.8953260366667	15.5464658433333	-0.79076882624917	0.00213033626067153
METTL12	11.9249748966667	2.85881739833333	-2.06049585065769	0.000472229312828156
METTL13	72.1860914666667	55.8527600833333	-0.370092314734796	0.00312452171113011
METTL14	23.7390683333333	26.15541409	0.139846294918472	0.112221797519227
METTL15	9.04466955233333	9.59735240833333	0.0855686741000929	0.302950843533067
METTL16	20.6901557633333	32.25849705	0.640734717312953	0.00035995510116054
METTL17	69.5255961	43.45140692	-0.678141317986067	0.00016840905910601
METTL18	24.2453754933333	23.2633053966667	-0.0596534986791571	0.0805726868557843
METTL20	1.639863642	3.51733561066667	1.1009071411544	0.0142206657379366
METTL21A	20.4729789466667	9.81710798766667	-1.06035104869373	4.93870152956763e-05
METTL21B	4.80092549833333	2.06870788866667	-1.21458260393719	0.00359303486980574
METTL22	28.8816030233333	16.4722675266667	-0.810111652602741	0.000274654653946181
METTL23	38.60379601	59.2426586866667	0.617893668854757	0.0124672757666119
METTL25	4.85893354933333	5.797120595	0.254696795362466	0.00395418432933761
METTL2A	16.4003088733333	31.4485208166667	0.939269175509604	5.68426443035114e-05
METTL2B	71.73709608	65.1487934333333	-0.138980886050093	0.0296739164934827
METTL3	90.4057115466667	70.2799660266667	-0.363300426477666	0.00020651253307405
METTL4	14.1582484666667	12.9418171566667	-0.129602599052446	0.0170472424548801
METTL5	113.482249433333	111.1662167	-0.0297482318446741	0.745423714081977
METTL6	23.6431794266667	13.9220558866667	-0.76405178417093	0.000874782748701576
METTL7A	87.3167998333333	685.4901293	2.97280473055999	0.000961885207177431
METTL8	10.015814322	7.71576362933333	-0.376398869712444	0.00206955490498887
METTL9	85.0389293	60.8257123666667	-0.483442120901026	0.00459116899438158
MEX3A	11.2609541966667	0.185597291333333	-5.92300961363706	0.000488348692788153
MEX3B	2.513829831	13.7137582	2.44766509240638	0.000497724654831669
MEX3C	83.99396455	43.8648314866667	-0.937220939432023	0.00936979337431581
MEX3D	19.0978633066667	17.2081270533333	-0.150321154915447	0.19135384548318
MFAP1	91.7413977866667	52.1760762233333	-0.814184434906127	4.13728310434075e-06
MFAP3	12.54310619	26.1649912466667	1.06074311317714	0.000237318872322391
MFAP4	0.153588041333333	0.0929020116666667	-0.725284147704446	0.268983558517864
MFF	70.99864922	83.68264208	0.237136824980296	0.00212147747041697
MFGE8	274.804532266667	33.79424071	-3.02355649302159	0.000150702918431719
MFI2	19.4926052966667	15.63315014	-0.318318411572711	0.00345837030930272
MFI2-AS1	27.8364954666667	19.54396591	-0.510254339267696	0.01902222879838
MFN1	27.70580771	43.39478579	0.647333275742238	0.00041701098987333
MFN2	66.3994564666667	61.0470281833333	-0.121250366584217	0.00692458504495146
MFNG	196.556138933333	227.6416368	0.211823034564253	0.00163632619813741
MFSD1	62.8520200966667	227.117735866667	1.85340935256747	0.00138188347711521
MFSD10	36.96628856	20.51708454	-0.849384463463396	0.000574214987542896
MFSD11	7.665910815	21.8042689166667	1.5080814995056	8.78482612440269e-05
MFSD12	46.4140298766667	63.3871990666667	0.449630555778517	0.000543687530160196
MFSD2A	1.419919944	10.1869889816667	2.84284619299629	0.00206658845959417
MFSD3	286.2213694	84.35295302	-1.76262090802716	0.000260545415092314
MFSD4	1.58529161133333	0.955674937333333	-0.730156356364866	0.0121739157297816
MFSD5	42.5024001233333	32.2417094133333	-0.398616077273204	0.000130000439803032
MFSD6	9.52465982333333	23.90406363	1.32751642127702	7.58297044289217e-05
MFSD8	9.30222974366667	10.9234238066667	0.231776644678181	0.0564068493135863
MFSD9	8.17039934466667	10.526797304	0.365588074580568	0.0362058224181283
MGA	26.58640753	18.04264283	-0.559278171654016	0.00180953791518362
MGARP	0.192075320333333	1.368127715	2.83245884756151	0.00568112998984502
MGAT1	55.3164083866667	178.359427133333	1.68900807846095	9.50507252802505e-06
MGAT2	85.6679502066667	56.7062318	-0.595248278663248	0.000337442684488509
MGAT3	26.34555075	84.33671691	1.67860152159781	6.63239697349307e-06
MGAT4B	69.8249701166667	111.3755241	0.673617264475011	0.000321780685441032
MGAT5	17.9614894733333	102.349761566667	2.51052884448269	3.30557141632865e-05
MGC16142	3.236572666	1.20695421033333	-1.42309595106204	0.000186190570197056
MGC16275	0.695854927666667	0.992079626	0.511669355091935	0.242137720828006
MGC27345	6.59249217133333	5.40057429033333	-0.287711123047844	0.0104657376112953
MGC57346	6.302854844	4.16247745433333	-0.59856297957772	0.0425021404536847
MGC72080	98.1291909366667	39.6415361933333	-1.30766949425391	0.00748423640220414
MGEA5	103.8621574	96.4425180033333	-0.106928874512736	0.0426898252538748
MGLL	1.17720357933333	21.4503234833333	4.18756366548708	0.00120545581021647
MGME1	97.5380932033333	50.4622025966667	-0.950762589958506	2.66221970277991e-05
MGMT	52.9134292533333	11.2715840666667	-2.23094363926614	4.18377682435508e-06
MGRN1	23.6036634233333	34.8720489033333	0.563060340517653	0.00191856051122321
MGST1	13.23808155	0.122502483666667	-6.75573925376712	0.00234035860099305
MGST2	14.18499868	13.27021271	-0.0961745203171213	0.556396831629545
MGST3	21.1351577033333	61.2874735833333	1.5359473573611	0.000379793767861817
MIA3	27.62877147	40.32645838	0.545555295176408	8.32272539735786e-05
MIAT	90.02323979	365.441885566667	2.02127260867235	0.00319080897676692
MIB1	23.5964273566667	22.56415589	-0.0645356339718704	0.440754375050999
MIB2	39.34940774	12.0952595533333	-1.70190019286971	0.00111314367082768
MICA	1.706458009	1.298361822	-0.394312430777405	0.0706893852450628
MICAL1	45.5535906366667	106.989116333333	1.23182736316076	3.11031554048575e-05
MICAL3	7.79619271433333	10.0799143056667	0.370641715653013	0.00373926180322756
MICALL1	26.3110857333333	21.2817325666667	-0.306055176058046	0.0675424173482362
MICALL2	5.801294017	10.337229696	0.833402961526914	0.00502489805362448
MICB	3.18612606666667	4.94770468066667	0.634956039429656	0.000416468585721303
MICU1	30.6743933333333	31.7416303066667	0.0493414183749712	0.48760865164272
MICU2	34.0681035	37.2199078533333	0.127652845812463	0.0484571273256841
MID1IP1	0.394187502	44.0869221266667	6.80532491487773	0.00100085183287049
MID2	1.65826354466667	2.408321789	0.538354861493951	0.0525721472033654
MIDN	19.07909247	20.3799172033333	0.0951556416437033	0.226387163766491
MIEF1	59.8967238633333	57.9210967866667	-0.0483881735377034	0.162980484959146
MIEF2	6.57608239433333	8.40372413233333	0.353800428447248	0.150142862537364
MIEN1	165.622143766667	169.4665217	0.033104720688748	0.642169231623768
MIER1	10.0369621836667	21.75050277	1.11572606466227	0.000753871902262711
MIER3	13.01067193	19.2591544	0.565848889753665	0.0147896565965425
MIF4GD	30.158114	27.746865	-0.120221432803227	0.0523071670631428
MIIP	71.5265495166667	36.19487433	-0.982693439545776	4.55545165318672e-05
MINA	28.3614616333333	35.2960396866667	0.31557443312621	0.00114887750062177
MINK1	36.13050172	48.7187462766667	0.431259718906275	0.000820005641134725
MINOS1	40.6956262766667	45.0335108166667	0.146125204143333	0.0651624298794297
MINPP1	15.6046141366667	20.98157024	0.427149968393311	0.0256147831075876
MIOS	15.1408699833333	41.5419815966667	1.45612193200159	0.000111671082261581
MIPEP	8.482584539	8.421568487	-0.0104149480660456	0.91903719918408
MIPEPP3	0.775967754666667	0.846353784666667	0.12526414844674	0.807633154996546
MIR1204	43.8607918233333	170.347346433333	1.95747571170978	0.00017545354410823
MIR1281	14.3588693666667	23.8867053566667	0.734265725382848	0.0499523927322282
MIR1304	43.2581417266667	68.7862423533333	0.669148354751071	0.0118157181165978
MIR142	383.689476266667	255.152241633333	-0.588580879088263	0.0504464650712508
MIR146A	11.2815541446667	104.74265836	3.21481139392176	0.00712487500905239
MIR155HG	1.799157816	1.820954124	0.0173728359611108	0.9175657515831
MIR17HG	33.1531466133333	9.190172824	-1.85098190791775	0.00116968808049875
MIR186	17.23789995	77.74422907	2.1731515631888	0.000312069819877769
MIR1914	24.75727288	43.4878920633333	0.8127613762169	0.0127898452887706
MIR210HG	2.399074252	1.30396868866667	-0.879568582618	0.0362398040646034
MIR22HG	1.28160194266667	5.68377473233333	2.14890113700118	0.000142566865663444
MIR25	65.6254859933333	51.8992337433333	-0.338542963331785	0.120146779862444
MIR29C	25.47253487	43.7111651633333	0.779059300172943	0.0118637036487265
MIR3064	46.6062601466667	358.293335133333	2.94254555159785	0.000739732450069232
MIR3153	14.3405489666667	12.8176594743333	-0.161967404992104	0.590812217309161
MIR3176	23.64539849	50.13403827	1.0842309917355	0.00394598517852183
MIR3192	7.70131302966667	3.94484457066667	-0.965135979726523	0.106667567383678
MIR3648	71.7538991633333	60.3514027333333	-0.249669927513555	0.783720774602173
MIR3682	15.5986023653333	8.52112152933333	-0.872301537331867	0.296437486077271
MIR3685	17.0422789013333	36.8037812566667	1.11073573149942	0.0412063546822252
MIR3687	75.5828746033333	64.571419	-0.227163657276298	0.696823673977536
MIR378J	3.67053010733333	10.5686238543333	1.52572719399383	0.0692770143512923
MIR3916	127.204884366667	317.040942533333	1.31751509366071	0.00221433713179911
MIR3960	5.48707524966667	4.80178304033333	-0.192467141501828	0.760913297801079
MIR421	7.08381870366667	9.094030466	0.360392547641968	0.492352870993352
MIR4258	33.05684573	24.9513336533333	-0.405832139920947	0.219676818151362
MIR4292	127.583383266667	75.2245351966667	-0.762165249183088	0.036026712102975
MIR4435-1HG	20.8993075933333	159.321834833333	2.9304169488852	4.52568286127448e-07
MIR4442	289.2890765	254.115205433333	-0.187029144221393	0.336558869288644
MIR4449	6.812786176	8.18981805433333	0.265586473695338	0.722403973330403
MIR4461	27.7054809933333	35.5489552766667	0.359635748305928	0.253844277014508
MIR4467	9.16059353966667	51.4105734766667	2.48855212262634	0.0295274157526654
MIR4517	38.5599985266667	37.8111765266667	-0.02829225574689	0.905102916115877
MIR4523	46.5452429266667	42.36658483	-0.135706889495855	0.689979714727966
MIR4691	27.2126719066667	35.83975847	0.397282298699726	0.210907252691309
MIR4712	35.3504371966667	78.69480352	1.15454031523756	0.0107695143844294
MIR4784	10.8335375676667	28.2525148066667	1.38287487467125	0.00748666325130287
MIR4786	3.08889578133333	4.76320010666667	0.624839963423956	0.120942923672846
MIR497HG	1.64260500166667	4.053664197	1.30324098565832	0.0462980962484276
MIR5010	8.398402595	3.76490645	-1.15750093102815	0.341609020487541
MIR503HG	24.4657293966667	1.46084644666667	-4.06588584864096	1.86649628837751e-05
MIR5047	99.39935644	854.644263666667	3.10401562268121	0.00267533434990361
MIR5581	5.106842101	15.3316317503333	1.58600789364049	0.170926669113663
MIR5587	23.58780914	38.4689374366667	0.705652555225524	0.151469958031359
MIR570	99.3485047066667	101.11922953	0.0254872174057583	0.92324228796012
MIR573	5.47971002733333	10.2603287556667	0.904905501232103	0.197237231940557
MIR590	14.9612060633333	16.93409012	0.178703992476795	0.753938458447309
MIR600HG	3.71739059766667	5.66291949766667	0.607255736488804	0.0589354611539388
MIR612	7.508300368	32.6928517366667	2.12241695504789	0.035387892416125
MIR6126	3.99962507933333	5.251260799	0.392799077941663	0.516049795450809
MIR635	9.620302587	38.5385653	2.0021486876434	0.00289235505212018
MIR637	4.38854720766667	27.7923072	2.66287027434004	0.00886140591286897
MIR641	4.789826229	8.524410168	0.831626695663219	0.139585435069655
MIR647	22.0664607866667	27.1325453033333	0.298169137116042	0.231604909542496
MIR6511B1	12.2588343746667	7.561061625	-0.697161089513599	0.0925051880381123
MIR663A	214.9195958	151.9713475	-0.499997684606119	0.20072436243788
MIR6723	68.09750171	110.199991646667	0.694450338318117	0.0109216011479492
MIR6753	3.791589541	8.743731017	1.20544622657341	0.0227660433599571
MIR6759	9.04652976633333	11.5053955843333	0.346874199861159	0.328118581680661
MIR6820	5.49659545233333	7.38068581066667	0.425216575828152	0.187534844846083
MIR6835	16.2116323166667	14.84541575	-0.127011863265848	0.660005786123633
MIR7-1	37.5467940366667	38.5063095733333	0.036405135226341	0.774516284937701
MIR7111	19.1319935533333	15.676603753	-0.287374168677054	0.620731262100797
MIR7113	15.1557161433333	12.068127375	-0.328660195640771	0.541732806477088
MIR7161	7.110378281	7.40872120666667	0.0592982304348974	0.881625506143162
MIR7851	6.32151978166667	31.01418031	2.29458464641444	0.00242037424575539
MIR93	12.5364796	3.33023061766667	-1.91243828607888	0.00437201181325197
MIR940	8.13887283233333	4.71843050733333	-0.786521951415434	0.201877446267765
MIRLET7BHG	2.95968185866667	0.511904095	-2.53149665400526	0.00478768593113139
MIRLET7D	16.4139465066667	28.4447707933333	0.793241299258852	0.0367640421929813
MIRLET7DHG	5.13272882766667	7.83300355233333	0.609839570550105	0.0186090472962671
MIS12	18.9001854966667	49.7760853633333	1.39705238022507	1.31115414858952e-05
MIS18A	92.85511675	46.2694625266667	-1.00492107114782	0.000265712195167102
MIS18BP1	52.8496638133333	25.7483289333333	-1.037415489963	0.00108266282065405
MITD1	90.4482466166667	73.1190448	-0.306845312083471	0.0121542383082109
MKI67	110.475794533333	140.173669333333	0.343485067502644	0.0175273133524992
