From	To
E2F2	SP3
E2F2	SREBF1
E2F2	SREBF2
E2F2	TCF4
E2F2	THAP11
E2F2	THRA
E2F2	XBP1
E2F2	ZBTB3
E2F2	ZBTB38
E2F2	ZBTB7A
E2F2	ZBTB7B
E2F2	ZFP62
E2F2	ZFP91
E2F2	ZNF114
E2F2	ZNF131
E2F2	ZNF217
E2F2	ZNF267
E2F2	ZNF283
E2F2	ZNF497
E2F2	ZNF524
E2F2	ZNF580
E2F2	ZNF581
E2F2	ZNF584
E2F2	ZNF688
E2F2	ZNF689
E2F2	ZNF740
E2F2	ZNF764
E2F2	ZNF768
E2F2	ZNF775
E2F2	ZNF784
E2F2	ZNF785
E2F2	ZNF837
E2F3	AIRE
E2F3	ARF1
E2F3	ARID3A
E2F3	ARID5A
E2F3	ATF4
E2F3	BCL6B
E2F3	BHLHE40
E2F3	CAMTA2
E2F3	CREB3L4
E2F3	CTCF
E2F3	CUX1
E2F3	DUX4
E2F3	E2F2
E2F3	E2F3
E2F3	E2F4
E2F3	ESRRA
E2F3	ETV6
E2F3	FIZ1
E2F3	FOSL1
E2F3	FOXH1
E2F3	FOXO3
E2F3	FOXR1
E2F3	GLI1
E2F3	HES1
E2F3	HNF1B
E2F3	HSF4
E2F3	IRF1
E2F3	IRF2
E2F3	IRF4
E2F3	IRF5
E2F3	JUNB
E2F3	KLF13
E2F3	KLF16
E2F3	KLF3
E2F3	KLF6
E2F3	KLF9
E2F3	LTF
E2F3	MAF
E2F3	MAFG
E2F3	MAZ
E2F3	MEF2D
E2F3	MNX1
E2F3	MYC
E2F3	MZF1
E2F3	NFAT5
E2F3	NFE2L1
E2F3	NFE2L2
E2F3	NFE2L3
E2F3	NFIC
E2F3	NFKB2
E2F3	NOTCH1
E2F3	NR1D1
E2F3	NR3C1
E2F3	NR4A2
E2F3	POU2F1
E2F3	PRDM1
E2F3	RARA
E2F3	RARG
E2F3	RUNX3
E2F3	RXRA
E2F3	RXRB
E2F3	SMAD3
E2F3	SMAD7
E2F3	SP3
E2F3	SREBF1
E2F3	SREBF2
E2F3	TBX6
E2F3	TCF4
E2F3	THAP11
E2F3	THRA
E2F3	XBP1
E2F3	ZBTB3
E2F3	ZBTB38
E2F3	ZBTB7A
E2F3	ZBTB7B
E2F3	ZFP62
E2F3	ZFP91
E2F3	ZNF114
E2F3	ZNF131
E2F3	ZNF217
E2F3	ZNF267
E2F3	ZNF283
E2F3	ZNF497
E2F3	ZNF524
E2F3	ZNF580
E2F3	ZNF581
E2F3	ZNF584
E2F3	ZNF688
E2F3	ZNF689
E2F3	ZNF740
E2F3	ZNF764
E2F3	ZNF768
E2F3	ZNF775
E2F3	ZNF784
E2F3	ZNF785
E2F3	ZNF837
E2F4	AIRE
E2F4	ARF1
E2F4	ARID3A
E2F4	ARID5A
E2F4	ATF4
E2F4	BCL6B
E2F4	BHLHE40
E2F4	CAMTA2
E2F4	CREB3L4
E2F4	CTCF
E2F4	CUX1
E2F4	DUX4
E2F4	E2F2
E2F4	E2F3
E2F4	E2F4
E2F4	ESRRA
E2F4	ETV6
E2F4	FIZ1
E2F4	FOSL1
E2F4	FOXH1
E2F4	FOXO3
E2F4	FOXR1
E2F4	GLI1
E2F4	HES1
E2F4	HNF1B
E2F4	HSF4
E2F4	IRF1
E2F4	IRF2
E2F4	IRF4
E2F4	IRF5
E2F4	JUNB
E2F4	KLF13
E2F4	KLF16
E2F4	KLF3
E2F4	KLF9
E2F4	MAF
E2F4	MAFG
E2F4	MAZ
E2F4	MEF2D
E2F4	MNX1
E2F4	MYC
E2F4	MZF1
E2F4	NFE2L1
E2F4	NFE2L2
E2F4	NFE2L3
E2F4	NFIC
E2F4	NFKB2
E2F4	NOTCH1
E2F4	NR1D1
E2F4	NR3C1
E2F4	NR4A2
E2F4	POU2F1
E2F4	PRDM1
E2F4	RARA
E2F4	RARG
E2F4	RUNX3
E2F4	RXRA
E2F4	RXRB
E2F4	SMAD3
E2F4	SMAD7
E2F4	SP3
E2F4	SREBF1
E2F4	SREBF2
E2F4	TBX6
E2F4	THAP11
E2F4	THRA
E2F4	ZBTB3
E2F4	ZBTB38
E2F4	ZBTB7A
E2F4	ZBTB7B
E2F4	ZFP62
E2F4	ZNF114
E2F4	ZNF131
E2F4	ZNF217
E2F4	ZNF267
E2F4	ZNF497
E2F4	ZNF524
E2F4	ZNF580
E2F4	ZNF581
E2F4	ZNF584
E2F4	ZNF688
E2F4	ZNF689
E2F4	ZNF740
E2F4	ZNF764
E2F4	ZNF768
E2F4	ZNF775
E2F4	ZNF784
E2F4	ZNF785
E2F4	ZNF837
ESRRA	AIRE
ESRRA	ARF1
ESRRA	ARID3A
ESRRA	ARID5A
ESRRA	ATF4
ESRRA	BCL6B
ESRRA	BHLHE40
ESRRA	CAMTA2
ESRRA	CREB3L4
ESRRA	CTCF
ESRRA	CUX1
ESRRA	DUX4
ESRRA	E2F2
ESRRA	E2F3
ESRRA	E2F4
ESRRA	ESRRA
ESRRA	ETV6
ESRRA	FIZ1
ESRRA	FOSL1
ESRRA	FOXH1
ESRRA	FOXO3
ESRRA	FOXR1
ESRRA	GLI1
ESRRA	HES1
ESRRA	HNF1B
ESRRA	HSF4
ESRRA	IRF1
ESRRA	IRF2
ESRRA	IRF4
ESRRA	IRF5
