From	To
CREB3L4	PRDM1
CREB3L4	RARA
CREB3L4	RUNX2
CREB3L4	RXRB
CREB3L4	SF1
CREB3L4	SIN3A
CREB3L4	SMAD7
CREB3L4	SOX15
CREB3L4	SREBF1
CREB3L4	SRF
CREB3L4	TBX6
CREB3L4	TCF3
CREB3L4	TCFL5
CREB3L4	TEF
CREB3L4	THAP1
CREB3L4	XBP1
CREB3L4	ZBTB38
CREB3L4	ZBTB7B
CREB3L4	ZFP91
CREB3L4	ZNF114
CREB3L4	ZNF132
CREB3L4	ZNF143
CREB3L4	ZNF334
CREB3L4	ZNF335
CREB3L4	ZNF367
CREB3L4	ZNF48
CREB3L4	ZNF490
CREB3L4	ZNF497
CREB3L4	ZNF524
CREB3L4	ZNF580
CREB3L4	ZNF581
CREB3L4	ZNF584
CREB3L4	ZNF687
CREB3L4	ZNF775
CREB3L4	ZNF784
CREB3L4	ZNF791
CREB3L4	ZNF837
CTCF	ARF1
CTCF	ARID3A
CTCF	ARID5A
CTCF	ARNT
CTCF	ATF4
CTCF	ATF5
CTCF	ATF6
CTCF	CAMTA2
CTCF	CEBPB
CTCF	CHD2
CTCF	CREB3L4
CTCF	CTCF
CTCF	CTCFL
CTCF	CUX1
CTCF	DEAF1
CTCF	DMRTC2
CTCF	E2F2
CTCF	E2F3
CTCF	ETV3
CTCF	FIZ1
CTCF	FLI1
CTCF	FOSB
CTCF	FOSL1
CTCF	FOSL2
CTCF	FOXO3
CTCF	FOXP2
CTCF	FOXR1
CTCF	GFI1
CTCF	GMEB2
CTCF	HES1
CTCF	HES5
CTCF	HES7
CTCF	HINFP
CTCF	IKZF3
CTCF	IRF1
CTCF	IRF2
CTCF	IRF4
CTCF	JUNB
CTCF	JUND
CTCF	KLF1
CTCF	KLF10
CTCF	KLF13
CTCF	KLF16
CTCF	KLF2
CTCF	KLF6
CTCF	KLF9
CTCF	MAF
CTCF	MAFF
CTCF	MAZ
CTCF	MEF2C
CTCF	MEF2D
CTCF	MNT
CTCF	MYBL2
CTCF	NFATC2
CTCF	NFE2L2
CTCF	NFE2L3
CTCF	NFIC
CTCF	NFIX
CTCF	NR1I3
CTCF	NR3C1
CTCF	PBX4
CTCF	POU2F1
CTCF	PRDM1
CTCF	PRDM10
CTCF	RARA
CTCF	RARG
CTCF	RUNX1
CTCF	RUNX2
CTCF	RUNX3
CTCF	RXRB
CTCF	SF1
CTCF	SIN3A
CTCF	SMAD2
CTCF	SMAD7
CTCF	SOX11
CTCF	SOX15
CTCF	SP3
CTCF	SREBF1
CTCF	SRF
CTCF	TBX6
CTCF	TCF3
CTCF	TCFL5
CTCF	TEF
CTCF	TFAP2A
CTCF	TFAP4
CTCF	THAP1
CTCF	USF1
CTCF	XBP1
CTCF	ZBTB1
CTCF	ZBTB38
CTCF	ZBTB44
CTCF	ZBTB7B
CTCF	ZEB1
CTCF	ZFP62
CTCF	ZFP91
