From	To
CTCF	ZEB1
CTCF	ZFP91
CTCF	ZNF124
CTCF	ZNF189
CTCF	ZNF212
CTCF	ZNF217
CTCF	ZNF22
CTCF	ZNF334
CTCF	ZNF367
CTCF	ZNF436
CTCF	ZNF443
CTCF	ZNF490
CTCF	ZNF709
CTCF	ZNF710
CTCF	ZNF740
CTCF	ZNF775
CTCF	ZNF791
CTCF	ZXDA
CTCFL	AIRE
CTCFL	ARF1
CTCFL	ARID3A
CTCFL	ARID3B
CTCFL	ARID5A
CTCFL	ATF3
CTCFL	ATF4
CTCFL	ATF6
CTCFL	BACH2
CTCFL	BARX2
CTCFL	BCL6B
CTCFL	BHLHE41
CTCFL	CAMTA2
CTCFL	CHD2
CTCFL	CREB3L2
CTCFL	CTCF
CTCFL	CTCFL
CTCFL	DDIT3
CTCFL	DEAF1
CTCFL	E2F2
CTCFL	E2F3
CTCFL	ELF2
CTCFL	ELK3
CTCFL	ETS1
CTCFL	ETV3
CTCFL	FLI1
CTCFL	FOSL2
CTCFL	FOXD4L5
CTCFL	FOXO3
CTCFL	FOXP2
CTCFL	GFI1
CTCFL	HBP1
CTCFL	HES1
CTCFL	HES6
CTCFL	HEY1
CTCFL	HEY2
CTCFL	HIVEP2
CTCFL	IKZF3
CTCFL	IRF1
CTCFL	IRF2
CTCFL	IRF4
CTCFL	IRF5
CTCFL	JUN
CTCFL	JUND
CTCFL	KLF13
CTCFL	KLF16
CTCFL	KLF2
CTCFL	KLF3
CTCFL	KLF6
CTCFL	KLF7
CTCFL	KLF9
CTCFL	MAFF
CTCFL	MAZ
CTCFL	MEF2C
CTCFL	MEF2D
CTCFL	MLX
CTCFL	MNT
CTCFL	MXI1
CTCFL	MYBL2
CTCFL	MYC
CTCFL	MYNN
CTCFL	NFE2L2
CTCFL	NFE2L3
CTCFL	NFIL3
CTCFL	NFKB1
CTCFL	NFKB2
CTCFL	NR3C1
CTCFL	NRF1
CTCFL	PKNOX1
CTCFL	POU2F1
CTCFL	PRDM1
CTCFL	PRDM10
CTCFL	PRDM15
CTCFL	RARA
CTCFL	RARG
CTCFL	RUNX1
CTCFL	RUNX2
CTCFL	SIN3A
CTCFL	SMAD2
CTCFL	SMAD7
CTCFL	SP3
CTCFL	SREBF2
CTCFL	TBX6
CTCFL	TCF3
CTCFL	TCF4
CTCFL	TFAP4
CTCFL	USF1
CTCFL	VDR
CTCFL	VSX1
CTCFL	XBP1
CTCFL	ZBED6
CTCFL	ZBTB38
CTCFL	ZBTB7B
CTCFL	ZEB1
CTCFL	ZFP91
CTCFL	ZNF124
CTCFL	ZNF189
CTCFL	ZNF212
CTCFL	ZNF217
CTCFL	ZNF22
CTCFL	ZNF334
CTCFL	ZNF367
CTCFL	ZNF436
CTCFL	ZNF443
CTCFL	ZNF490
CTCFL	ZNF709
CTCFL	ZNF710
CTCFL	ZNF740
CTCFL	ZNF775
CTCFL	ZNF791
CTCFL	ZXDA
DDIT3	ARF1
DDIT3	ARID3A
DDIT3	ARID3B
DDIT3	ARID5A
DDIT3	ATF3
DDIT3	ATF4
DDIT3	ATF6
DDIT3	BARX2
DDIT3	BCL6B
DDIT3	BHLHE41
DDIT3	CAMTA2
DDIT3	CHD2
DDIT3	CTCF
DDIT3	CTCFL
DDIT3	DDIT3
DDIT3	E2F2
DDIT3	E2F3
DDIT3	ELF2
DDIT3	ETS1
DDIT3	ETV3
DDIT3	FLI1
DDIT3	FOXO3
DDIT3	GFI1
DDIT3	HBP1
DDIT3	HES1
DDIT3	HES6
DDIT3	HEY1
DDIT3	HEY2
DDIT3	HIVEP2
DDIT3	IKZF3
DDIT3	IRF1
DDIT3	IRF2
DDIT3	IRF4
DDIT3	IRF5
DDIT3	JUN
DDIT3	JUND
DDIT3	KLF13
DDIT3	KLF3
DDIT3	KLF6
DDIT3	KLF7
DDIT3	KLF9
DDIT3	MAFF
DDIT3	MEF2C
DDIT3	MEF2D
DDIT3	MNT
DDIT3	MXI1
DDIT3	MYBL2
DDIT3	MYC
DDIT3	NFE2L3
DDIT3	NFIL3
DDIT3	NFKB1
DDIT3	NR3C1
DDIT3	PKNOX1
DDIT3	PRDM1
DDIT3	PRDM10
DDIT3	PRDM15
DDIT3	RARA
DDIT3	RARG
DDIT3	RUNX1
DDIT3	RUNX2
DDIT3	SIN3A
DDIT3	SMAD7
DDIT3	SP3
DDIT3	TBX6
DDIT3	TCF3
DDIT3	TCF4
DDIT3	TFAP4
DDIT3	VDR
DDIT3	XBP1
DDIT3	ZBTB38
DDIT3	ZBTB7B
DDIT3	ZEB1
DDIT3	ZFP91
DDIT3	ZNF124
DDIT3	ZNF189
DDIT3	ZNF22
DDIT3	ZNF334
DDIT3	ZNF436
DDIT3	ZNF443
DDIT3	ZNF490
DDIT3	ZNF709
DDIT3	ZNF710
DDIT3	ZNF740
DDIT3	ZNF775
DDIT3	ZNF791
DDIT3	ZXDA
DEAF1	AIRE
DEAF1	ARF1
DEAF1	ARID3A
DEAF1	ARID3B
DEAF1	ARID5A
DEAF1	ATF3
DEAF1	ATF4
DEAF1	BACH2
DEAF1	BARX2
DEAF1	BCL6B
DEAF1	BHLHE41
DEAF1	CAMTA2
DEAF1	CHD2
DEAF1	CREB3L2
DEAF1	CTCF
DEAF1	CTCFL
DEAF1	DDIT3
DEAF1	DEAF1
DEAF1	E2F3
DEAF1	ELF2
DEAF1	ETS1
DEAF1	ETV3
DEAF1	FLI1
DEAF1	FOSL2
DEAF1	FOXD4L5
DEAF1	FOXO3
DEAF1	FOXP2
DEAF1	GFI1
DEAF1	HBP1
DEAF1	HES1
DEAF1	HES6
DEAF1	HEY1
DEAF1	HEY2
DEAF1	HIVEP2
DEAF1	IKZF3
DEAF1	IRF1
DEAF1	IRF2
DEAF1	IRF4
DEAF1	JUN
DEAF1	JUND
DEAF1	KLF13
DEAF1	KLF16
DEAF1	KLF2
DEAF1	KLF3
DEAF1	KLF9
DEAF1	MAFF
DEAF1	MAZ
DEAF1	MEF2C
DEAF1	MEF2D
DEAF1	MNT
DEAF1	MXI1
DEAF1	MYC
DEAF1	MYNN
DEAF1	NFE2L2
DEAF1	NFE2L3
DEAF1	NFIL3
DEAF1	NFKB2
DEAF1	NRF1
DEAF1	PKNOX1
DEAF1	POU2F1
DEAF1	PRDM1
DEAF1	PRDM10
DEAF1	PRDM15
DEAF1	RARA
DEAF1	RARG
DEAF1	RUNX1
DEAF1	RUNX2
DEAF1	SIN3A
DEAF1	SMAD2
DEAF1	SMAD7
DEAF1	SP3
DEAF1	TBX6
DEAF1	TCF3
DEAF1	TCF4
DEAF1	USF1
DEAF1	VSX1
DEAF1	XBP1
DEAF1	ZBTB38
DEAF1	ZBTB7B
DEAF1	ZEB1
DEAF1	ZFP91
DEAF1	ZNF124
DEAF1	ZNF189
DEAF1	ZNF212
DEAF1	ZNF217
DEAF1	ZNF22
DEAF1	ZNF367
DEAF1	ZNF436
DEAF1	ZNF490
DEAF1	ZNF710
DEAF1	ZNF740
DEAF1	ZNF775
DEAF1	ZNF791
DEAF1	ZXDA
E2F2	AIRE
E2F2	ARF1
E2F2	ARID3A
E2F2	ARID3B
E2F2	ARID5A
E2F2	ATF3
E2F2	ATF4
E2F2	ATF6
E2F2	BACH2
E2F2	BARX2
E2F2	BCL6B
E2F2	BHLHE41
E2F2	CAMTA2
E2F2	CHD2
E2F2	CREB3L2
E2F2	CTCF
E2F2	CTCFL
E2F2	DDIT3
E2F2	DEAF1
E2F2	E2F2
E2F2	E2F3
E2F2	ELF2
E2F2	ETS1
E2F2	ETV3
E2F2	FLI1
E2F2	FOSL2
E2F2	FOXD4L5
E2F2	FOXO3
E2F2	FOXP2
E2F2	GFI1
E2F2	HES1
E2F2	HES6
E2F2	HEY2
E2F2	HIVEP2
E2F2	IKZF3
E2F2	IRF1
E2F2	IRF2
E2F2	IRF4
E2F2	JUN
E2F2	JUND
E2F2	KLF13
E2F2	KLF16
E2F2	KLF2
E2F2	KLF3
E2F2	KLF6
E2F2	KLF7
E2F2	KLF9
E2F2	MAFF
E2F2	MAZ
E2F2	MEF2C
E2F2	MEF2D
E2F2	MLX
E2F2	MNT
E2F2	MXI1
E2F2	MYC
E2F2	MYNN
E2F2	NFE2L2
E2F2	NFE2L3
E2F2	NFIL3
E2F2	NFKB1
E2F2	NFKB2
E2F2	NR3C1
E2F2	NRF1
E2F2	PKNOX1
E2F2	POU2F1
E2F2	PRDM1
E2F2	PRDM10
E2F2	PRDM15
E2F2	RARA
E2F2	RARG
E2F2	RUNX1
E2F2	RUNX2
E2F2	SIN3A
E2F2	SMAD2
E2F2	SMAD7
E2F2	SP3
E2F2	SREBF2
E2F2	TCF3
E2F2	TCF4
E2F2	TFAP4
E2F2	USF1
E2F2	VDR
E2F2	VSX1
E2F2	XBP1
E2F2	ZBTB38
E2F2	ZBTB7B
E2F2	ZEB1
E2F2	ZFP91
E2F2	ZNF124
E2F2	ZNF189
E2F2	ZNF212
E2F2	ZNF217
E2F2	ZNF22
E2F2	ZNF334
E2F2	ZNF367
E2F2	ZNF436
E2F2	ZNF443
E2F2	ZNF490
E2F2	ZNF709
E2F2	ZNF710
E2F2	ZNF740
E2F2	ZNF775
E2F2	ZNF791
E2F2	ZXDA
E2F3	AIRE
E2F3	ARF1
E2F3	ARID3A
E2F3	ARID3B
E2F3	ARID5A
E2F3	ATF3
E2F3	ATF4
E2F3	ATF6
E2F3	BACH2
E2F3	BARX2
E2F3	BCL6B
E2F3	BHLHE41
E2F3	CAMTA2
E2F3	CHD2
E2F3	CREB3L2
E2F3	CTCF
E2F3	CTCFL
E2F3	DDIT3
E2F3	DEAF1
E2F3	E2F2
E2F3	E2F3
E2F3	ELF2
E2F3	ELK3
E2F3	ETS1
E2F3	ETV3
E2F3	FLI1
E2F3	FOSL2
E2F3	FOXD4L5
E2F3	FOXO3
E2F3	FOXP2
E2F3	GFI1
E2F3	HBP1
E2F3	HES1
E2F3	HES6
E2F3	HEY1
E2F3	HEY2
E2F3	HIVEP2
E2F3	IKZF3
E2F3	IRF1
E2F3	IRF2
E2F3	IRF4
E2F3	IRF5
E2F3	JUN
E2F3	JUND
E2F3	KLF13
E2F3	KLF16
E2F3	KLF2
E2F3	KLF3
E2F3	KLF6
E2F3	KLF9
E2F3	MAFF
E2F3	MAZ
E2F3	MEF2C
E2F3	MEF2D
E2F3	MLX
E2F3	MNT
E2F3	MXI1
E2F3	MYBL2
E2F3	MYC
E2F3	MYNN
E2F3	NFE2L2
E2F3	NFE2L3
E2F3	NFIL3
E2F3	NFKB2
E2F3	NR3C1
E2F3	NRF1
E2F3	PKNOX1
E2F3	POU2F1
E2F3	PRDM1
E2F3	PRDM10
E2F3	PRDM15
E2F3	RARA
E2F3	RARG
E2F3	RUNX1
E2F3	RUNX2
E2F3	SIN3A
E2F3	SMAD2
E2F3	SMAD7
E2F3	SP3
E2F3	SREBF2
E2F3	TBX6
E2F3	TCF3
E2F3	TCF4
E2F3	TFAP4
E2F3	USF1
E2F3	VDR
E2F3	VSX1
E2F3	XBP1
E2F3	ZBTB38
E2F3	ZBTB7B
E2F3	ZEB1
E2F3	ZFP91
E2F3	ZNF124
E2F3	ZNF212
E2F3	ZNF217
E2F3	ZNF22
E2F3	ZNF334
E2F3	ZNF367
E2F3	ZNF436
E2F3	ZNF443
E2F3	ZNF490
E2F3	ZNF709
E2F3	ZNF710
E2F3	ZNF740
E2F3	ZNF775
E2F3	ZNF791
ELF2	AIRE
ELF2	ARF1
ELF2	ARID3A
ELF2	ARID3B
ELF2	ARID5A
ELF2	ATF3
ELF2	ATF4
ELF2	BACH2
ELF2	BARX2
ELF2	BCL6B
ELF2	CAMTA2
ELF2	CREB3L2
ELF2	CTCF
ELF2	CTCFL
ELF2	DDIT3
ELF2	DEAF1
ELF2	E2F2
ELF2	ELK3
ELF2	ETS1
ELF2	ETV3
ELF2	FLI1
ELF2	FOSL2
ELF2	FOXO3
ELF2	FOXP2
ELF2	GFI1
ELF2	HES1
ELF2	HEY1
ELF2	HIVEP2
ELF2	IKZF3
ELF2	IRF1
ELF2	IRF2
ELF2	IRF4
ELF2	IRF5
ELF2	JUN
ELF2	KLF13
ELF2	KLF16
ELF2	KLF6
ELF2	KLF9
ELF2	MAFF
ELF2	MAZ
ELF2	MEF2C
ELF2	MLX
ELF2	MYC
ELF2	MYNN
ELF2	NFE2L2
ELF2	NFE2L3
ELF2	NFIL3
ELF2	NR3C1
ELF2	PKNOX1
ELF2	PRDM1
ELF2	PRDM15
ELF2	RARA
ELF2	RARG
ELF2	RUNX1
ELF2	RUNX2
ELF2	SIN3A
ELF2	SMAD7
ELF2	SP3
ELF2	TBX6
ELF2	TCF3
ELF2	TCF4
ELF2	USF1
ELF2	VSX1
ELF2	XBP1
ELF2	ZBED6
ELF2	ZBTB38
ELF2	ZBTB7B
ELF2	ZEB1
ELF2	ZFP91
ELF2	ZNF124
ELF2	ZNF189
ELF2	ZNF217
ELF2	ZNF334
ELF2	ZNF367
ELF2	ZNF436
ELF2	ZNF490
ELF2	ZNF710
ELF2	ZNF740
ELF2	ZNF775
ELF2	ZNF791
ELF2	ZXDA
ELK3	ARF1
ELK3	ARID3B
ELK3	ARID5A
ELK3	ATF4
ELK3	ATF6
ELK3	BACH2
ELK3	BCL6B
ELK3	CAMTA2
ELK3	CTCF
ELK3	CTCFL
ELK3	DDIT3
ELK3	ELK3
ELK3	ETV3
ELK3	FLI1
ELK3	FOSL2
ELK3	FOXO3
ELK3	GFI1
ELK3	HBP1
ELK3	HES1
ELK3	HES6
ELK3	HEY1
ELK3	HEY2
ELK3	HIVEP2
ELK3	IKZF3
ELK3	IRF1
ELK3	IRF2
ELK3	IRF5
ELK3	JUN
ELK3	KLF13
ELK3	KLF16
ELK3	MAFF
ELK3	MAZ
ELK3	MEF2C
ELK3	MEF2D
ELK3	MLX
ELK3	MYC
ELK3	NFE2L3
ELK3	NFIL3
ELK3	NFKB1
ELK3	NFKB2
ELK3	NR3C1
ELK3	PKNOX1
ELK3	POU2F1
ELK3	PRDM1
ELK3	PRDM15
ELK3	RARA
ELK3	RARG
ELK3	RUNX1
ELK3	RUNX2
ELK3	SIN3A
ELK3	SMAD2
ELK3	SMAD7
ELK3	SP3
ELK3	TBX6
ELK3	TFAP4
ELK3	USF1
ELK3	VDR
ELK3	VSX1
ELK3	XBP1
ELK3	ZBED6
ELK3	ZBTB38
ELK3	ZBTB7B
ELK3	ZFP91
ELK3	ZNF124
ELK3	ZNF189
ELK3	ZNF217
ELK3	ZNF22
ELK3	ZNF490
ELK3	ZNF710
ELK3	ZNF740
ELK3	ZNF775
ELK3	ZNF791
ELK3	ZXDA
ETS1	AIRE
ETS1	ARF1
ETS1	ARID3A
ETS1	ARID3B
ETS1	ARID5A
ETS1	ATF3
ETS1	ATF4
ETS1	ATF6
ETS1	BACH2
ETS1	BARX2
ETS1	BCL6B
ETS1	BHLHE41
ETS1	CAMTA2
ETS1	CHD2
ETS1	CREB3L2
ETS1	CTCF
ETS1	CTCFL
ETS1	DDIT3
ETS1	DEAF1
ETS1	E2F2
ETS1	E2F3
ETS1	ELF2
ETS1	ELK3
ETS1	ETS1
ETS1	ETV3
ETS1	FLI1
ETS1	FOSL2
ETS1	FOXD4L5
ETS1	FOXO3
ETS1	FOXP2
ETS1	GFI1
ETS1	HBP1
ETS1	HES1
ETS1	HES6
ETS1	HEY1
ETS1	HEY2
ETS1	HIVEP2
ETS1	IKZF3
ETS1	IRF1
ETS1	IRF2
ETS1	IRF4
ETS1	IRF5
ETS1	JUN
ETS1	JUND
ETS1	KLF13
ETS1	KLF16
ETS1	KLF2
ETS1	KLF3
ETS1	KLF6
ETS1	KLF7
ETS1	KLF9
ETS1	MAFF
ETS1	MAZ
ETS1	MEF2C
ETS1	MEF2D
ETS1	MLX
ETS1	MNT
ETS1	MXI1
ETS1	MYBL2
ETS1	MYC
ETS1	MYNN
ETS1	NFE2L2
ETS1	NFE2L3
ETS1	NFIL3
ETS1	NFKB1
ETS1	NFKB2
ETS1	NR3C1
ETS1	NRF1
ETS1	PKNOX1
ETS1	POU2F1
ETS1	PRDM1
ETS1	PRDM10
ETS1	PRDM15
ETS1	RARA
ETS1	RARG
ETS1	RUNX1
ETS1	RUNX2
ETS1	SIN3A
ETS1	SMAD2
ETS1	SMAD7
ETS1	SP3
ETS1	SREBF2
ETS1	TBX6
ETS1	TCF3
ETS1	TCF4
ETS1	TFAP4
ETS1	USF1
ETS1	VDR
ETS1	VSX1
ETS1	XBP1
ETS1	ZBED6
ETS1	ZBTB38
ETS1	ZBTB7B
ETS1	ZEB1
ETS1	ZFP91
ETS1	ZNF124
ETS1	ZNF189
ETS1	ZNF212
ETS1	ZNF217
ETS1	ZNF22
ETS1	ZNF334
ETS1	ZNF367
ETS1	ZNF436
ETS1	ZNF443
ETS1	ZNF490
ETS1	ZNF709
ETS1	ZNF710
ETS1	ZNF740
ETS1	ZNF775
ETS1	ZNF791
ETS1	ZXDA
ETV3	AIRE
ETV3	ARF1
ETV3	ARID3B
ETV3	ARID5A
ETV3	ATF4
ETV3	BARX2
ETV3	BCL6B
ETV3	CAMTA2
ETV3	CTCF
ETV3	CTCFL
ETV3	DDIT3
ETV3	ELK3
ETV3	ETV3
ETV3	FLI1
ETV3	FOSL2
ETV3	FOXO3
ETV3	GFI1
ETV3	HBP1
ETV3	HES1
ETV3	HES6
ETV3	HEY1
ETV3	HEY2
ETV3	HIVEP2
ETV3	IKZF3
ETV3	IRF1
ETV3	IRF2
ETV3	IRF5
ETV3	JUN
ETV3	KLF13
ETV3	KLF16
ETV3	KLF3
ETV3	MAFF
ETV3	MAZ
ETV3	MEF2C
ETV3	MEF2D
ETV3	MLX
ETV3	MXI1
ETV3	MYC
ETV3	MYNN
ETV3	NFKB1
ETV3	NFKB2
ETV3	PKNOX1
ETV3	PRDM1
ETV3	PRDM15
ETV3	RARA
ETV3	RARG
ETV3	RUNX1
ETV3	RUNX2
ETV3	SIN3A
ETV3	SMAD2
ETV3	SMAD7
ETV3	SP3
ETV3	TBX6
ETV3	TCF3
ETV3	USF1
ETV3	VDR
ETV3	VSX1
ETV3	XBP1
ETV3	ZBED6
ETV3	ZBTB38
ETV3	ZBTB7B
ETV3	ZFP91
ETV3	ZNF189
ETV3	ZNF217
ETV3	ZNF22
ETV3	ZNF490
ETV3	ZNF710
ETV3	ZNF740
ETV3	ZNF775
ETV3	ZNF791
ETV3	ZXDA
FLI1	AIRE
FLI1	ARF1
FLI1	ARID3A
FLI1	ARID3B
FLI1	ARID5A
FLI1	ATF3
FLI1	ATF4
FLI1	BACH2
FLI1	BARX2
FLI1	BCL6B
FLI1	BHLHE41
FLI1	CAMTA2
FLI1	CHD2
FLI1	CREB3L2
FLI1	CTCF
FLI1	CTCFL
FLI1	DDIT3
FLI1	DEAF1
FLI1	E2F2
FLI1	E2F3
FLI1	ELF2
FLI1	ELK3
FLI1	ETS1
FLI1	ETV3
FLI1	FLI1
FLI1	FOSL2
FLI1	FOXO3
FLI1	FOXP2
FLI1	GFI1
FLI1	HBP1
FLI1	HES1
FLI1	HES6
FLI1	HEY1
FLI1	HEY2
FLI1	HIVEP2
FLI1	IKZF3
FLI1	IRF1
FLI1	IRF2
FLI1	IRF4
FLI1	IRF5
FLI1	JUN
FLI1	JUND
FLI1	KLF13
FLI1	KLF16
FLI1	KLF2
FLI1	KLF3
FLI1	KLF6
FLI1	KLF7
FLI1	KLF9
FLI1	MAFF
FLI1	MAZ
FLI1	MEF2C
FLI1	MEF2D
FLI1	MLX
FLI1	MNT
FLI1	MXI1
FLI1	MYBL2
FLI1	MYC
FLI1	MYNN
FLI1	NFE2L2
FLI1	NFE2L3
FLI1	NFIL3
FLI1	NFKB1
FLI1	NFKB2
FLI1	NR3C1
FLI1	PKNOX1
FLI1	POU2F1
FLI1	PRDM1
FLI1	PRDM10
FLI1	PRDM15
FLI1	RARA
FLI1	RARG
FLI1	RUNX1
FLI1	RUNX2
FLI1	SIN3A
FLI1	SMAD2
FLI1	SMAD7
FLI1	SP3
FLI1	SREBF2
FLI1	TBX6
FLI1	TCF3
FLI1	TCF4
FLI1	TFAP4
FLI1	USF1
FLI1	VDR
FLI1	VSX1
FLI1	XBP1
FLI1	ZBED6
FLI1	ZBTB38
FLI1	ZBTB7B
FLI1	ZEB1
FLI1	ZFP91
FLI1	ZNF124
FLI1	ZNF189
FLI1	ZNF212
FLI1	ZNF217
FLI1	ZNF22
FLI1	ZNF334
FLI1	ZNF367
FLI1	ZNF436
FLI1	ZNF443
FLI1	ZNF490
FLI1	ZNF709
FLI1	ZNF710
FLI1	ZNF740
FLI1	ZNF775
FLI1	ZNF791
FLI1	ZXDA
FOSL2	AIRE
FOSL2	ARF1
FOSL2	ARID3A
FOSL2	ARID3B
FOSL2	ARID5A
FOSL2	ATF3
FOSL2	ATF6
FOSL2	BARX2
FOSL2	BCL6B
FOSL2	BHLHE41
FOSL2	CAMTA2
FOSL2	CTCF
FOSL2	CTCFL
FOSL2	DDIT3
FOSL2	E2F2
FOSL2	E2F3
FOSL2	ELK3
FOSL2	ETS1
FOSL2	FLI1
FOSL2	FOSL2
FOSL2	FOXO3
FOSL2	GFI1
FOSL2	HBP1
FOSL2	HES1
FOSL2	HES6
FOSL2	HEY1
FOSL2	IKZF3
FOSL2	IRF1
FOSL2	IRF2
FOSL2	IRF4
FOSL2	JUND
FOSL2	KLF13
FOSL2	KLF6
FOSL2	KLF7
FOSL2	KLF9
FOSL2	MAFF
FOSL2	MAZ
FOSL2	MEF2C
FOSL2	MEF2D
FOSL2	MLX
FOSL2	MNT
FOSL2	MYBL2
FOSL2	MYC
FOSL2	NFE2L3
FOSL2	NFIL3
FOSL2	NFKB1
FOSL2	NFKB2
FOSL2	POU2F1
FOSL2	PRDM1
FOSL2	PRDM10
FOSL2	PRDM15
FOSL2	RARA
FOSL2	RARG
FOSL2	RUNX1
FOSL2	SMAD7
FOSL2	TBX6
FOSL2	TCF4
FOSL2	USF1
FOSL2	VDR
FOSL2	VSX1
FOSL2	XBP1
FOSL2	ZBED6
FOSL2	ZBTB38
FOSL2	ZBTB7B
FOSL2	ZEB1
FOSL2	ZFP91
FOSL2	ZNF124
FOSL2	ZNF189
FOSL2	ZNF212
FOSL2	ZNF217
FOSL2	ZNF334
FOSL2	ZNF436
FOSL2	ZNF443
FOSL2	ZNF490
FOSL2	ZNF709
FOSL2	ZNF710
FOSL2	ZNF740
FOSL2	ZNF775
FOSL2	ZNF791
FOSL2	ZXDA
FOXD4L5	AIRE
FOXD4L5	ARF1
FOXD4L5	ARID3A
FOXD4L5	ARID3B
FOXD4L5	ATF3
FOXD4L5	ATF6
FOXD4L5	BARX2
FOXD4L5	BCL6B
FOXD4L5	BHLHE41
FOXD4L5	CAMTA2
FOXD4L5	CHD2
FOXD4L5	CREB3L2
FOXD4L5	CTCF
FOXD4L5	CTCFL
FOXD4L5	DDIT3
FOXD4L5	ELK3
FOXD4L5	ETS1
FOXD4L5	ETV3
FOXD4L5	FLI1
FOXD4L5	FOSL2
FOXD4L5	FOXO3
FOXD4L5	HBP1
FOXD4L5	HES1
FOXD4L5	HES6
FOXD4L5	HEY2
FOXD4L5	HIVEP2
FOXD4L5	IKZF3
FOXD4L5	IRF1
FOXD4L5	IRF2
FOXD4L5	KLF13
FOXD4L5	KLF16
FOXD4L5	KLF3
FOXD4L5	KLF6
FOXD4L5	KLF9
FOXD4L5	MEF2C
FOXD4L5	MEF2D
FOXD4L5	MYBL2
FOXD4L5	MYC
FOXD4L5	MYNN
FOXD4L5	NFE2L2
FOXD4L5	NFE2L3
FOXD4L5	NFIL3
FOXD4L5	NFKB1
FOXD4L5	NR3C1
FOXD4L5	NRF1
FOXD4L5	PKNOX1
FOXD4L5	PRDM1
FOXD4L5	PRDM10
FOXD4L5	PRDM15
FOXD4L5	RARA
FOXD4L5	RARG
FOXD4L5	RUNX1
FOXD4L5	RUNX2
FOXD4L5	SMAD2
FOXD4L5	SMAD7
FOXD4L5	SP3
FOXD4L5	TCF3
FOXD4L5	TCF4
FOXD4L5	USF1
FOXD4L5	VDR
FOXD4L5	VSX1
FOXD4L5	XBP1
FOXD4L5	ZBED6
FOXD4L5	ZBTB38
FOXD4L5	ZBTB7B
FOXD4L5	ZEB1
FOXD4L5	ZFP91
FOXD4L5	ZNF124
FOXD4L5	ZNF189
FOXD4L5	ZNF217
FOXD4L5	ZNF22
FOXD4L5	ZNF334
FOXD4L5	ZNF367
FOXD4L5	ZNF436
FOXD4L5	ZNF443
FOXD4L5	ZNF490
FOXD4L5	ZNF709
FOXD4L5	ZNF710
FOXD4L5	ZNF740
FOXD4L5	ZNF775
FOXD4L5	ZNF791
FOXD4L5	ZXDA
FOXO3	AIRE
FOXO3	ARF1
FOXO3	ARID3A
FOXO3	ARID3B
FOXO3	ARID5A
FOXO3	ATF3
FOXO3	ATF4
FOXO3	ATF6
FOXO3	BACH2
FOXO3	BARX2
FOXO3	BCL6B
FOXO3	BHLHE41
FOXO3	CAMTA2
FOXO3	CHD2
FOXO3	CREB3L2
FOXO3	CTCF
FOXO3	CTCFL
FOXO3	DDIT3
FOXO3	DEAF1
FOXO3	E2F2
FOXO3	E2F3
FOXO3	ELF2
FOXO3	ELK3
FOXO3	ETS1
FOXO3	ETV3
FOXO3	FLI1
FOXO3	FOSL2
FOXO3	FOXD4L5
FOXO3	FOXO3
FOXO3	FOXP2
FOXO3	GFI1
FOXO3	HBP1
FOXO3	HES1
FOXO3	HES6
FOXO3	HEY1
FOXO3	HEY2
FOXO3	HIVEP2
FOXO3	IKZF3
FOXO3	IRF1
FOXO3	IRF2
FOXO3	IRF4
FOXO3	IRF5
FOXO3	JUN
FOXO3	JUND
FOXO3	KLF13
FOXO3	KLF16
FOXO3	KLF2
FOXO3	KLF3
FOXO3	KLF6
FOXO3	KLF7
FOXO3	KLF9
FOXO3	MAFF
FOXO3	MEF2C
FOXO3	MEF2D
FOXO3	MLX
FOXO3	MNT
FOXO3	MXI1
FOXO3	MYBL2
FOXO3	MYC
FOXO3	MYNN
FOXO3	NFE2L2
FOXO3	NFE2L3
FOXO3	NFIL3
FOXO3	NFKB1
FOXO3	NFKB2
FOXO3	NR3C1
FOXO3	NRF1
FOXO3	PKNOX1
FOXO3	POU2F1
FOXO3	PRDM1
FOXO3	PRDM10
FOXO3	PRDM15
FOXO3	RARA
FOXO3	RARG
FOXO3	RUNX1
FOXO3	RUNX2
FOXO3	SIN3A
FOXO3	SMAD2
FOXO3	SMAD7
FOXO3	SP3
FOXO3	SREBF2
FOXO3	TBX6
FOXO3	TCF3
FOXO3	TCF4
FOXO3	TFAP4
FOXO3	USF1
FOXO3	VDR
FOXO3	VSX1
FOXO3	XBP1
FOXO3	ZBED6
FOXO3	ZBTB38
FOXO3	ZBTB7B
FOXO3	ZEB1
FOXO3	ZFP91
FOXO3	ZNF124
FOXO3	ZNF189
FOXO3	ZNF212
FOXO3	ZNF217
FOXO3	ZNF22
FOXO3	ZNF334
FOXO3	ZNF367
FOXO3	ZNF436
FOXO3	ZNF443
FOXO3	ZNF490
FOXO3	ZNF709
FOXO3	ZNF710
FOXO3	ZNF740
FOXO3	ZNF775
FOXO3	ZNF791
FOXO3	ZXDA
FOXP2	AIRE
FOXP2	ARF1
FOXP2	ARID3B
FOXP2	ARID5A
FOXP2	ATF6
FOXP2	BARX2
FOXP2	BCL6B
FOXP2	BHLHE41
FOXP2	CHD2
FOXP2	CREB3L2
FOXP2	CTCF
FOXP2	CTCFL
FOXP2	DDIT3
FOXP2	DEAF1
FOXP2	E2F2
FOXP2	E2F3
FOXP2	ELF2
FOXP2	ELK3
FOXP2	ETS1
FOXP2	ETV3
FOXP2	FLI1
FOXP2	FOSL2
FOXP2	FOXD4L5
