From	To
EHF	BACH2
EHF	CAMTA1
EHF	CEBPB
EHF	CREB3L2
EHF	DDIT3
EHF	E2F2
EHF	E2F3
EHF	E2F6
EHF	E4F1
EHF	EHF
EHF	ESRRA
EHF	ETV3
EHF	FLI1
EHF	FOS
EHF	FOSL1
EHF	FOXO1
EHF	FOXO3
EHF	FOXP2
EHF	GFI1
EHF	GLI1
EHF	HES7
EHF	HIVEP2
EHF	HMX1
EHF	IKZF1
EHF	IKZF3
EHF	IRF2
EHF	IRF3
EHF	IRF4
EHF	JUN
EHF	JUNB
EHF	JUND
EHF	KLF13
EHF	KLF2
EHF	KLF6
EHF	KLF9
EHF	LHX3
EHF	MAFB
EHF	MAX
EHF	MAZ
EHF	MEF2C
EHF	MEF2D
EHF	MNT
EHF	MYBL2
EHF	MYC
EHF	NFE2
EHF	NFE2L2
EHF	NFE2L3
EHF	NFIC
EHF	NFIL3
EHF	NR3C1
EHF	OLIG1
EHF	OLIG2
EHF	POU2F1
EHF	PRDM1
EHF	PRDM10
EHF	RARA
EHF	RARG
EHF	RFX1
EHF	RFX3
EHF	RUNX1
EHF	RUNX2
EHF	RUNX3
EHF	SIN3A
EHF	SOX11
EHF	SP3
EHF	SREBF1
EHF	TBX2
EHF	TBX6
EHF	TGIF1
EHF	THAP1
EHF	XBP1
EHF	ZBTB1
EHF	ZBTB38
EHF	ZBTB7B
EHF	ZFP91
EHF	ZNF217
EHF	ZNF335
EHF	ZNF490
EHF	ZNF580
EHF	ZNF581
EHF	ZNF595
EHF	ZNF672
EHF	ZNF687
EHF	ZNF689
EHF	ZNF692
EHF	ZNF718
EHF	ZNF740
EHF	ZNF775
EHF	ZNF784
EHF	ZNF791
EHF	ZXDA
ESRRA	ARF1
ESRRA	ATF4
ESRRA	ATF5
ESRRA	BACH2
ESRRA	CAMTA1
ESRRA	CEBPB
ESRRA	CREB3L2
ESRRA	DDIT3
ESRRA	E2F2
ESRRA	E2F3
ESRRA	E2F6
ESRRA	E4F1
ESRRA	EHF
ESRRA	ESRRA
ESRRA	ETV3
ESRRA	FLI1
ESRRA	FOS
ESRRA	FOSL1
ESRRA	FOXO1
ESRRA	FOXO3
ESRRA	FOXP2
ESRRA	GFI1
ESRRA	GLI1
ESRRA	HES7
ESRRA	HIVEP2
ESRRA	HMX1
ESRRA	IKZF1
ESRRA	IKZF3
ESRRA	IRF2
ESRRA	IRF3
ESRRA	IRF4
ESRRA	JUN
ESRRA	JUNB
ESRRA	JUND
ESRRA	KLF13
ESRRA	KLF2
ESRRA	KLF6
ESRRA	KLF9
ESRRA	LHX3
ESRRA	MAFB
ESRRA	MAX
ESRRA	MAZ
ESRRA	MEF2C
ESRRA	MEF2D
ESRRA	MNT
ESRRA	MYBL2
ESRRA	MYC
ESRRA	NFE2
ESRRA	NFE2L2
ESRRA	NFE2L3
ESRRA	NFIC
ESRRA	NFIL3
ESRRA	NR3C1
ESRRA	OLIG1
ESRRA	OLIG2
ESRRA	POU2F1
ESRRA	PRDM1
ESRRA	PRDM10
ESRRA	RARA
ESRRA	RARG
ESRRA	RFX1
ESRRA	RFX3
ESRRA	RUNX1
ESRRA	RUNX2
ESRRA	RUNX3
ESRRA	SIN3A
ESRRA	SOX11
ESRRA	SP3
