From	To
BHLHE41	KLF10
BHLHE41	KLF13
BHLHE41	KLF16
BHLHE41	KLF2
BHLHE41	KLF3
BHLHE41	KLF6
BHLHE41	MAF
BHLHE41	MEF2B
BHLHE41	MEF2D
BHLHE41	MNT
BHLHE41	MXD1
BHLHE41	MYBL2
BHLHE41	MZF1
BHLHE41	NFE2
BHLHE41	NFE2L2
BHLHE41	NR1D1
BHLHE41	NR1D2
BHLHE41	NR3C1
BHLHE41	PAX5
BHLHE41	POU2F2
BHLHE41	POU5F1
BHLHE41	PRDM1
BHLHE41	PRDM5
BHLHE41	RARA
BHLHE41	REL
BHLHE41	RELA
BHLHE41	RERE
BHLHE41	RREB1
BHLHE41	RUNX1
BHLHE41	SMAD3
BHLHE41	SMAD7
BHLHE41	SP100
BHLHE41	SP3
BHLHE41	TCF3
BHLHE41	TFEB
BHLHE41	TGIF2
BHLHE41	THRA
BHLHE41	XBP1
BHLHE41	ZBTB1
BHLHE41	ZBTB20
BHLHE41	ZBTB38
BHLHE41	ZBTB7A
BHLHE41	ZBTB7B
BHLHE41	ZFP62
BHLHE41	ZNF217
BHLHE41	ZNF283
BHLHE41	ZNF526
BHLHE41	ZNF574
BHLHE41	ZNF775
BHLHE41	ZNF860
BRCA1	BCLAF1
BRCA1	BHLHE41
BRCA1	CEBPB
BRCA1	CEBPG
BRCA1	CREB3L2
BRCA1	CUX1
BRCA1	ESR1
BRCA1	ESRRA
BRCA1	FOXO3
BRCA1	FOXP2
BRCA1	HBP1
BRCA1	HES7
BRCA1	HEY2
BRCA1	HIVEP2
BRCA1	IKZF3
BRCA1	IRF2
BRCA1	IRF4
BRCA1	KLF13
BRCA1	KLF2
BRCA1	KLF7
BRCA1	MEF2C
BRCA1	MNT
BRCA1	MXD1
BRCA1	NFE2L2
BRCA1	NFKB2
BRCA1	NR1D2
BRCA1	NR3C1
BRCA1	PAX5
BRCA1	PRDM1
BRCA1	RFX1
BRCA1	RFX3
BRCA1	RXRB
BRCA1	SIN3A
BRCA1	SMAD7
BRCA1	ZBTB1
BRCA1	ZBTB7A
BRCA1	ZFP62
BRCA1	ZFP91
BRCA1	ZNF217
CAMTA2	BCL11A
CAMTA2	BHLHE41
CAMTA2	BRCA1
CAMTA2	CEBPG
CAMTA2	CREB1
CAMTA2	ELF2
CAMTA2	ESRRA
CAMTA2	FOXN3
CAMTA2	FOXO3
CAMTA2	FOXR1
CAMTA2	HBP1
CAMTA2	HES7
CAMTA2	IKZF3
CAMTA2	IRF1
CAMTA2	IRF2
CAMTA2	IRF4
CAMTA2	JUNB
CAMTA2	KLF13
CAMTA2	KLF16
CAMTA2	KLF3
CAMTA2	MEF2D
CAMTA2	MZF1
CAMTA2	NFE2L2
CAMTA2	NR1D2
CAMTA2	NR3C1
CAMTA2	PRDM1
CAMTA2	PRDM10
CAMTA2	RUNX1
CAMTA2	SMAD7
CAMTA2	SREBF2
CAMTA2	TCF3
CAMTA2	TFEB
CAMTA2	TGIF2
CAMTA2	XBP1
CAMTA2	ZBTB1
CAMTA2	ZBTB32
CAMTA2	ZBTB7A
CAMTA2	ZBTB7B
CAMTA2	ZNF143
CEBPB	ARF1
CEBPB	ARF4
CEBPB	ARID3A
CEBPB	ARID3B
CEBPB	ATF4
CEBPB	BACH1
CEBPB	BCL11A
CEBPB	BCL6B
CEBPB	BCLAF1
CEBPB	BHLHE41
CEBPB	BRCA1
CEBPB	CAMTA2
CEBPB	CEBPB
CEBPB	CEBPG
CEBPB	CHD2
CEBPB	CREB1
CEBPB	CREB3L2
CEBPB	CTCFL
CEBPB	CUX1
CEBPB	DDIT3
CEBPB	ELF1
CEBPB	ELF2
CEBPB	ELK4
CEBPB	ERF
CEBPB	ESR1
CEBPB	ESRRA
CEBPB	ESRRG
CEBPB	ETS1
CEBPB	ETV6
CEBPB	FLI1
CEBPB	FOSB
CEBPB	FOXD4L5
CEBPB	FOXN3
CEBPB	FOXP2
CEBPB	FOXR1
CEBPB	GZF1
CEBPB	HAP1
CEBPB	HBP1
CEBPB	HES7
